# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
-4.639658563208659992e+00 3.594192044338107621e+02 6.661745683609075286e+01 3.271668772557752192e+01 6.661745683609055391e+01 4.750650403226929370e+02 1.076034283697383529e+02 3.271668772557728744e+01 1.076034283697383813e+02 8.907970090495503257e+01
-4.586199213444500877e+00 3.431304105858171170e+02 6.423038507679743248e+01 3.396472368198380565e+01 6.423038507679721931e+01 4.557153866966303895e+02 1.100787429545833191e+02 3.396472368198359959e+01 1.100787429545833760e+02 8.928097586543833586e+01
-4.532739863680343539e+00 3.143280223833477294e+02 5.900427939386388232e+01 3.666797265129636685e+01 5.900427939386360521e+01 4.202689817152085539e+02 1.143145506376581295e+02 3.666797265129620342e+01 1.143145506376582716e+02 8.965219216136220837e+01
-4.479280513916184425e+00 2.795256714016605883e+02 5.028185924843910470e+01 4.113608602205168552e+01 5.028185924843874943e+01 3.745809964865102302e+02 1.190679587964759918e+02 4.113608602205158604e+01 1.190679587964762902e+02 9.022739198700031693e+01
-4.425821164152027087e+00 2.460511795220761542e+02 3.733957353998134465e+01 4.759405087913971499e+01 3.733957353998094675e+01 3.260124312355368943e+02 1.228862620781061992e+02 4.759405087913967947e+01 1.228862620781066539e+02 9.126296980220183741e+01
-4.372361814387869750e+00 2.202990656636278288e+02 1.991835171901432489e+01 5.600659227253756711e+01 1.991835171901387014e+01 2.819695577137227360e+02 1.244820613107698932e+02 5.600659227253758132e+01 1.244820613107704759e+02 9.334072935545331973e+01
-4.318902464623710635e+00 2.063717344801164586e+02 -1.653776503293258315e+00 6.596754631718786754e+01 -1.653776503293735711e+00 2.487910501111013843e+02 1.230162900171517606e+02 6.596754631718791018e+01 1.230162900171524853e+02 9.737463931484458612e+01
-4.265443114859552409e+00 2.056133089141563914e+02 -2.619528762610666917e+01 7.669379182908032533e+01 -2.619528762610714523e+01 2.305856616464285480e+02 1.182409730258452072e+02 7.669379182908039638e+01 1.182409730258460741e+02 1.044218072380228648e+02
-4.211983765095395071e+00 2.168351188153237672e+02 -5.183206893050500241e+01 8.713047044295345245e+01 -5.183206893050545716e+01 2.288671757025103943e+02 1.104694652527664971e+02 8.713047044295350929e+01 1.104694652527674066e+02 1.153174326778113965e+02
-4.158524415331236845e+00 2.371966320157158918e+02 -7.621591718375836422e+01 9.612605379233332314e+01 -7.621591718375876212e+01 2.426529848053838236e+02 1.003996821450333243e+02 9.612605379233336578e+01 1.003996821450342338e+02 1.302556131148291740e+02
-4.105065065567078619e+00 2.630658530789675638e+02 -9.700094226761275706e+01 1.026379667692670949e+02 -9.700094226761305549e+01 2.688658371138110965e+02 8.887004241314109265e+01 1.026379667692671092e+02 8.887004241314194530e+01 1.484775275084406019e+02
-4.051605715802920393e+00 2.907549294806103148e+02 -1.122490653280136286e+02 1.059039679287899958e+02 -1.122490653280138844e+02 3.029034683167959656e+02 7.661984454271035361e+01 1.059039679287899673e+02 7.661984454271110678e+01 1.682164760362556422e+02
-3.998146366038762167e+00 3.168209645586484271e+02 -1.207967667920013497e+02 1.055785687935408816e+02 -1.207967667920014776e+02 3.394115168775390430e+02 6.414534221388180413e+01 1.055785687935408106e+02 6.414534221388238677e+01 1.869829689880219235e+02
-3.944687016274603941e+00 3.383217467173511750e+02 -1.223176655207786894e+02 1.017892082577629225e+02 -1.223176655207787178e+02 3.727115580938230437e+02 5.165674282073244683e+01 1.017892082577628230e+02 5.165674282073286605e+01 2.021258878363494773e+02
-3.891227666510446603e+00 3.528804522607019862e+02 -1.172750149978875953e+02 9.511596241828489440e+01 -1.172750149978875243e+02 3.975475697198228886e+02 3.914900654001137070e+01 9.511596241828476650e+01 3.914900654001162650e+01 2.114941646446765731e+02
-3.837768316746288377e+00 3.586929474928822401e+02 -1.067622860995607255e+02 8.650803264099110379e+01 -1.067622860995604839e+02 4.095534660723812976e+02 2.655190782801056670e+01 8.650803264099094747e+01 2.655190782801066973e+01 2.139893931633966986e+02
-3.784308966982130151e+00 3.546966853725676856e+02 -9.228416828405427452e+01 7.711858194740074168e+01 -9.228416828405399031e+01 4.060162766256550526e+02 1.390482967655194280e+01 7.711858194740054273e+01 1.390482967655191260e+01 2.098052139358217403e+02
-3.715424808608986051e+00 3.409082476910739388e+02 -7.562074143365055079e+01 6.810137141943897632e+01 -7.562074143365020973e+01 3.862641499894273807e+02 1.508501911993431088e+00 6.810137141943880579e+01 1.508501911993290534e+00 2.003367416916930779e+02
-3.661965458844827825e+00 3.183689751932104173e+02 -5.869003209086191930e+01 6.039978366680237087e+01 -5.869003209086150719e+01 3.520496247360475763e+02 -9.995213551661450424e+00 6.039978366680221455e+01 -9.995213551661667140e+00 1.877841640843861342e+02
-3.608506109080670043e+00 2.891678645518875896e+02 -4.341429169922594156e+01 5.457409534504547821e+01 -4.341429169922552944e+01 3.073551930904361598e+02 -1.966504105042509920e+01 5.457409534504537874e+01 -1.966504105042537631e+01 1.746227928147903015e+02
-3.555046759316511817e+00 2.562157270876145958e+02 -3.153363203863411712e+01 5.072916660351147300e+01 -3.153363203863372632e+01 2.577320506792929109e+02 -2.644102380883940384e+01 5.072916660351142326e+01 -2.644102380883972003e+01 1.630870077218361018e+02
-3.501587409552353591e+00 2.227034264721818317e+02 -2.429596456835316332e+01 4.855737409936077853e+01 -2.429596456835281515e+01 2.092942382998859046e+02 -2.941519922395965381e+01 4.855737409936079985e+01 -2.941519922395998421e+01 1.547858459193856504e+02
