# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
-4.149065106103330791e+00 5.903219468016102383e+02 -1.953270379504892844e+02 -2.506927818190799329e+01 -1.953270379504868401e+02 2.587284466431823944e+02 -1.464170961475309127e+02 -2.506927818190781210e+01 -1.464170961475309127e+02 3.275051066355899820e+02
-4.097426519878966999e+00 5.702651951282372238e+02 -1.772723055961766363e+02 -1.922219435524348441e+01 -1.772723055961743057e+02 2.698707125411547736e+02 -1.468327268903661320e+02 -1.922219435524333164e+01 -1.468327268903661604e+02 3.242003527143180577e+02
-4.045787933654603208e+00 5.330901559557985365e+02 -1.440974377734846712e+02 -8.522033185853084447e+00 -1.440974377734825396e+02 2.891225436461394338e+02 -1.473978481253696771e+02 -8.522033185852954773e+00 -1.473978481253696486e+02 3.174803057541494127e+02
-3.994149347430238528e+00 4.838096573309426276e+02 -1.008357932289029151e+02 5.222051246549119341e+00 -1.008357932289011103e+02 3.111951932669987286e+02 -1.476735313176725413e+02 5.222051246549187731e+00 -1.476735313176724276e+02 3.072781856253761816e+02
-3.942510761205874736e+00 4.282047353911428900e+02 -5.379574299331920884e+01 1.970748886390655485e+01 -5.379574299331773091e+01 3.298774584248974406e+02 -1.472125914077435027e+02 1.970748886390653709e+01 -1.472125914077433322e+02 2.937839053065655435e+02
-3.890872174981510945e+00 3.717578560115152300e+02 -8.945434470663755633e+00 3.259633552341342977e+01 -8.945434470662661397e+00 3.394780057868817948e+02 -1.457220368101422991e+02 3.259633552341332319e+01 -1.457220368101420149e+02 2.776335863452297872e+02
-3.839233588757147153e+00 3.184756011750150719e+02 2.883450252453787854e+01 4.198153013841556458e+01 2.883450252453862106e+01 3.359196600149648475e+02 -1.432078069282066792e+02 4.198153013841534431e+01 -1.432078069282063097e+02 2.599147857981759557e+02
-3.787595002532782473e+00 2.708148058232767426e+02 5.667507108461552434e+01 4.678000563083865870e+01 5.667507108461598619e+01 3.174207846300397478e+02 -1.400432938569080079e+02 4.678000563083833896e+01 -1.400432938569076100e+02 2.420109184671676132e+02
-3.735956416308418682e+00 2.295314131053907261e+02 7.354652383706216767e+01 4.692616805685247527e+01 7.354652383706242347e+01 2.844483192691137674e+02 -1.369472093093170884e+02 4.692616805685206316e+01 -1.369472093093166336e+02 2.252747969060704918e+02
-3.692158915042027534e+00 1.942018223713342024e+02 8.009766080066384575e+01 4.331630316894649013e+01 8.009766080066395944e+01 2.396043380153184899e+02 -1.348410385650373939e+02 4.331630316894598565e+01 -1.348410385650368539e+02 2.106735782923165630e+02
-3.640520328817663298e+00 1.632232799399687906e+02 7.800282152457698714e+01 3.748635284945380164e+01 7.800282152457698714e+01 1.867315440931255068e+02 -1.346353924458939275e+02 3.748635284945324031e+01 -1.346353924458933591e+02 1.985369855027484505e+02
-3.588881742593299506e+00 1.344163274912589827e+02 6.946036197397984324e+01 3.114803634196098159e+01 6.946036197397982903e+01 1.302115389964500878e+02 -1.369592194871013362e+02 3.114803634196038473e+01 -1.369592194871007678e+02 1.884659248198474870e+02
-3.537243156368935271e+00 1.044116337154144958e+02 5.679051477235071843e+01 2.571863630441995596e+01 5.679051477235064738e+01 7.405297695233626598e+01 -1.419362715288299341e+02 2.571863630441934490e+01 -1.419362715288294226e+02 1.794584561501922906e+02
-3.485604570144571479e+00 6.968001257505844137e+01 4.226952739168936546e+01 2.201406768485709975e+01 4.226952739168925177e+01 2.108392136572672371e+01 -1.491137665708631914e+02 2.201406768485653487e+01 -1.491137665708627367e+02 1.702013325845186387e+02
-3.433965983920207243e+00 2.656680385839017333e+01 2.799325675574151973e+01 2.018120718069790342e+01 2.799325675574137051e+01 -2.720348324918859717e+01 -1.575719938189261029e+02 2.018120718069740960e+01 -1.575719938189256766e+02 1.593868260814551263e+02
-3.382327397695843452e+00 -2.781539010990789862e+01 1.570260613461458021e+01 1.983098105367772135e+01 1.570260613461440791e+01 -7.087869313622002210e+01 -1.661895149879080407e+02 1.983098105367733410e+01 -1.661895149879076996e+02 1.460703266303220005e+02
-3.330688811471479216e+00 -9.453767977970153424e+01 6.442583365425292641e+00 2.032654993953842393e+01 6.442583365425072373e+00 -1.107416716388938198e+02 -1.739670295698818734e+02 2.032654993953816813e+01 -1.739670295698815892e+02 1.298705537305436906e+02
-3.279050225247115424e+00 -1.728599893696689094e+02 3.354132680906616315e-01 2.106286314376730218e+01 3.354132680904626795e-01 -1.478187882409003748e+02 -1.802972781563937019e+02 2.106286314376718849e+01 -1.802972781563935314e+02 1.110863569004297062e+02
-3.227411639022751189e+00 -2.597275262911833806e+02 -3.493095530317447128e+00 2.161292420603559350e+01 -3.493095530317646080e+00 -1.824175088202044606e+02 -1.850862192006707119e+02 2.161292420603563613e+01 -1.850862192006705982e+02 9.066502585970283690e+01
-3.175773052798387397e+00 -3.506371602554352194e+02 -6.649853774422737729e+00 2.170137837388781676e+01 -6.649853774422837205e+00 -2.139134560462350692e+02 -1.886789345167085230e+02 2.170137837388799085e+01 -1.886789345167084946e+02 7.005728685009714241e+01
-3.124134466574023161e+00 -4.401109241167549726e+02 -1.076598837394487873e+01 2.108594438135270366e+01 -1.076598837394485031e+01 -2.404305239274236499e+02 -1.916385717264162167e+02 2.108594438135299143e+01 -1.916385717264162167e+02 5.099132116040073015e+01
-3.072495880349659370e+00 -5.225515781852175223e+02 -1.658755179069505914e+01 1.936955167660308419e+01 -1.658755179069490282e+01 -2.596147971355110258e+02 -1.945088425167277819e+02 1.936955167660344657e+01 -1.945088425167277819e+02 3.520341432805309267e+01
-3.020857294125295134e+00 -5.927586115448370947e+02 -2.330993103762105534e+01 1.592639487314728441e+01 -2.330993103762082796e+01 -2.692171069090721289e+02 -1.975739787152349436e+02 1.592639487314767344e+01 -1.975739787152349436e+02 2.421719762360545047e+01
-2.969218707900931342e+00 -6.464976559437478727e+02 -2.835331873868172181e+01 9.966012047043461664e+00 -2.835331873868143759e+01 -2.679571466549531351e+02 -2.007142603264182981e+02 9.966012047043827593e+00 -2.007142603264182981e+02 1.913909021807857513e+01
-2.917580121676567106e+00 -6.805322419648132382e+02 -2.792370260784642255e+01 7.969503024128634650e-01 -2.792370260784622360e+01 -2.560731941886140248e+02 -2.033698690474873558e+02 7.969503024131689983e-01 -2.033698690474873274e+02 2.060193824125759932e+01
-2.865941535452203315e+00 -6.930285052234676186e+02 -1.812294904656577899e+01 -1.189396547973798057e+01 -1.812294904656562267e+01 -2.353928137469387707e+02 -2.046322877374249458e+02 -1.189396547973776386e+01 -2.046322877374248606e+02 2.879674838017709249e+01
