# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
-4.857008871090449098e+00 8.371197620010289597e+01 7.871888398323400793e+01 -7.337167001643746289e+01 7.871888398323446268e+01 8.106862490859923298e+01 5.671054532992238251e+01 -7.337167001643784658e+01 5.671054532992268804e+01 1.588668751822079912e+02
-4.801802362244703026e+00 6.187022737391117744e+01 7.596817736735246740e+01 -7.274852950505139404e+01 7.596817736735295057e+01 6.215542485352291635e+01 5.446877331054214011e+01 -7.274852950505173510e+01 5.446877331054245275e+01 1.589327587901228753e+02
-4.746595853398958731e+00 2.207513765872371536e+01 7.086596465843794590e+01 -7.138329141696164015e+01 7.086596465843841486e+01 2.579272063975290052e+01 5.038242804207143877e+01 -7.138329141696193858e+01 5.038242804207180825e+01 1.589197254294551271e+02
-4.691389344553214436e+00 -2.897970007196010300e+01 6.409688375352499179e+01 -6.907587358304419922e+01 6.409688375352548917e+01 -2.503824666196462090e+01 4.515611157638331008e+01 -6.907587358304445502e+01 4.515611157638370798e+01 1.586275694265876552e+02
-4.636182835707468364e+00 -8.309810048559275231e+01 5.626729878974865073e+01 -6.558716661705918227e+01 5.626729878974921917e+01 -8.576055375023196348e+01 3.964410021965520770e+01 -6.558716661705936701e+01 3.964410021965564823e+01 1.579712026700204888e+02
-4.580976326861724068e+00 -1.324596976548795624e+02 4.772137324358237720e+01 -6.067941860805653675e+01 4.772137324358304511e+01 -1.505179491119830857e+02 3.465923086727963209e+01 -6.067941860805669307e+01 3.465923086728012237e+01 1.570747225482891167e+02
-4.525769818015979773e+00 -1.709902414747795376e+02 3.829377912597224309e+01 -5.417173812275363787e+01 3.829377912597301759e+01 -2.128274246381757848e+02 3.081617070986192175e+01 -5.417173812275380129e+01 3.081617070986244755e+01 1.562818906482818306e+02
-4.470563309170235478e+00 -1.952692928974057622e+02 2.738592856391611008e+01 -4.595472664178593192e+01 2.738592856391703378e+01 -2.662514479993967598e+02 2.844209854076860822e+01 -4.595472664178612376e+01 2.844209854076915889e+01 1.560161291137499688e+02
-4.415356800324489406e+00 -2.045788323450788653e+02 1.419925532930472656e+01 -3.599837919123510943e+01 1.419925532930577106e+01 -3.055494901203146583e+02 2.756704979692078794e+01 -3.599837919123537233e+01 2.756704979692135282e+01 1.565542249816268736e+02
-4.360150291478745110e+00 -2.004324920736156628e+02 -1.969660014825107552e+00 -2.434566817724783405e+01 -1.969660014823965355e+00 -3.272424175780607243e+02 2.798855309008419567e+01 -2.434566817724820709e+01 2.798855309008474634e+01 1.577860715482345029e+02
-4.304943782633000815e+00 -1.857074955239193912e+02 -2.131608045229246784e+01 -1.108479654121271096e+01 -2.131608045229124571e+01 -3.298653082717131610e+02 2.939586901282931208e+01 -1.108479654121321367e+01 2.939586901282984499e+01 1.591205018507635600e+02
-4.249737273787255631e+00 -1.637386837483965678e+02 -4.341161814778031669e+01 3.637761286713413256e+00 -4.341161814777905903e+01 -3.137568727452990061e+02 3.147150807935497241e+01 3.637761286712768438e+00 3.147150807935548755e+01 1.595706274233333488e+02
-4.194530764941510448e+00 -1.374964361334104126e+02 -6.710042297472561756e+01 1.957654649628252841e+01 -6.710042297472436701e+01 -2.804631165646991349e+02 3.397948236203568939e+01 1.957654649628173615e+01 3.397948236203619388e+01 1.580683145282632722e+02
-4.139324256095765264e+00 -1.092177162360312650e+02 -9.073774018533096353e+01 3.631775883731125276e+01 -9.073774018532979824e+01 -2.322380405898278468e+02 3.681232839801946000e+01 3.631775883731035037e+01 3.681232839801997869e+01 1.538696305959809081e+02
-4.084117747250020969e+00 -8.015137568153076586e+01 -1.124133741324959885e+02 5.320077859238098483e+01 -1.124133741324949369e+02 -1.716120983088574690e+02 3.998122806154492537e+01 5.320077859238001849e+01 3.998122806154546538e+01 1.469266791253666042e+02
-4.028911238404275785e+00 -5.063975300664977652e+01 -1.301811828465919518e+02 6.929651602602297089e+01 -1.301811828465909855e+02 -1.015789101909264502e+02 4.355525821900488381e+01 6.929651602602197613e+01 4.355525821900549488e+01 1.380370963366854085e+02
-3.973704729558531490e+00 -2.057069655204983150e+01 -1.423344791631061241e+02 8.348698523618206480e+01 -1.423344791631053567e+02 -2.574146830930897067e+01 4.759570829482238707e+01 8.348698523618114109e+01 4.759570829482307630e+01 1.287082863870934659e+02
-3.918498220712786306e+00 1.036632709083917803e+01 -1.474594790868147811e+02 9.465958855089999702e+01 -1.474594790868141558e+02 5.128430205747844184e+01 5.207022441703787763e+01 9.465958855089917279e+01 5.207022441703865212e+01 1.207360609492696000e+02
-3.863291711867041123e+00 4.194451031876056391e+01 -1.445892257600345090e+02 1.019726001581265393e+02 -1.445892257600340258e+02 1.240505162475749472e+02 5.680466489435211486e+01 1.019726001581258998e+02 5.680466489435296751e+01 1.156703896256079531e+02
-3.808085203021296827e+00 7.321088301258471631e+01 -1.333092648424760114e+02 1.050951365887136433e+02 -1.333092648424756419e+02 1.867381526226305937e+02 6.147908561651760095e+01 1.050951365887131885e+02 6.147908561651849624e+01 1.143653277153773331e+02
-3.726439347087775911e+00 1.023410382728741723e+02 -1.138426010660549821e+02 1.043202973476186628e+02 -1.138426010660547547e+02 2.338681489936185471e+02 6.568698137452373942e+01 1.043202973476184070e+02 6.568698137452466312e+01 1.167481155174800449e+02
-3.671232838242031171e+00 1.268197377074880876e+02 -8.729623737609030343e+01 1.005055244408078181e+02 -8.729623737609014711e+01 2.614325366533469150e+02 6.904461581363165124e+01 1.005055244408077186e+02 6.904461581363251810e+01 1.219176470134297574e+02
-3.616026329396286432e+00 1.439821041874018306e+02 -5.568113850418151145e+01 9.485759863839018635e+01 -5.568113850418139066e+01 2.674890594146600051e+02 7.130428204979720874e+01 9.485759863839021477e+01 7.130428204979799034e+01 1.284532811457749233e+02
-3.560819820550541248e+00 1.517703158798339587e+02 -2.191979226699653083e+01 8.864676445466275823e+01 -2.191979226699644556e+01 2.527229058523773801e+02 7.244500470897472155e+01 8.864676445466287191e+01 7.244500470897534683e+01 1.348378472870025746e+02
-3.505613311704796509e+00 1.491205363250956566e+02 1.048696743707995438e+01 8.294649732323986768e+01 1.048696743708000056e+01 2.202484269380512387e+02 7.269853418240509768e+01 8.294649732324000979e+01 7.269853418240558085e+01 1.398247272172434634e+02
-3.450406802859051769e+00 1.363476338382814390e+02 3.796781081601215391e+01 7.846997913156641857e+01 3.796781081601216101e+01 1.750298259458043617e+02 7.251451597665422355e+01 7.846997913156656068e+01 7.251451597665450777e+01 1.426496899119676129e+02
-3.395200294013307030e+00 1.151729398969652891e+02 5.757628467693183438e+01 7.553044949143242093e+01 5.757628467693179175e+01 1.231295489834752033e+02 7.246230673390027732e+01 7.553044949143252040e+01 7.246230673390039101e+01 1.430423503661572227e+02
-3.339993785167562290e+00 8.828062606594613726e+01 6.763457372816185398e+01 7.409274974229154509e+01 6.763457372816178292e+01 7.063626997313420475e+01 7.311158128727448968e+01 7.409274974229158772e+01 7.311158128727443284e+01 1.411243096742463479e+02
-3.284787276321817107e+00 5.888912711951478229e+01 6.812266604394856984e+01 7.384502664635840574e+01 6.812266604394844194e+01 2.309534161005818120e+01 7.489578834017940778e+01 7.384502664635839153e+01 7.489578834017919462e+01 1.372366175926775327e+02
-3.229580767476072367e+00 3.019290348690867631e+01 6.060059841530432578e+01 7.426951501001529721e+01 6.060059841530410552e+01 -1.534408037240019951e+01 7.800725129272532854e+01 7.426951501001521194e+01 7.800725129272497327e+01 1.318006639813689560e+02
-3.174374258630327628e+00 4.859991965475664699e+00 4.782465137045932835e+01 7.470636606396932677e+01 4.782465137045903703e+01 -4.215270102877671121e+01 8.233819703508781629e+01 7.470636606396919888e+01 8.233819703508733312e+01 1.252635422758447987e+02
-3.119167749784582888e+00 -1.516461128533164526e+01 3.295418552356431974e+01 7.440443819627020616e+01 3.295418552356393604e+01 -5.660386694027968701e+01 8.746442719465173354e+01 7.440443819627003563e+01 8.746442719465119353e+01 1.181150086915300932e+02
