# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
-4.209877346785450669e+00 -1.083618429348037324e+02 9.906936812306115314e+01 -1.973401882381088228e+02 9.906936812306054208e+01 -2.006480651432682407e+02 5.722080120123446534e+01 -1.973401882381078565e+02 5.722080120123380453e+01 -1.201764229371469384e+01
-4.157838680030283562e+00 -1.073294111941958136e+02 9.758667023010787034e+01 -1.926695875901002069e+02 9.758667023010724506e+01 -1.922392189414431414e+02 5.941983785636099213e+01 -1.926695875900992121e+02 5.941983785636039528e+01 -8.605783238970658999e+00
-4.105800013275115568e+00 -1.028019717761683296e+02 9.359412554215430191e+01 -1.837203018843966902e+02 9.359412554215361979e+01 -1.740658917268244181e+02 6.315726573906020747e+01 -1.837203018843957523e+02 6.315726573905966745e+01 -1.706412617934465636e+00
-4.053761346519948461e+00 -9.126720312922006428e+01 8.527935811372472585e+01 -1.712510228726933974e+02 8.527935811372398689e+01 -1.446380348402282436e+02 6.734096833604171195e+01 -1.712510228726924879e+02 6.734096833604131405e+01 8.824548912628248587e+00
-4.001722679764781354e+00 -7.010610074950363924e+01 7.057371552909000911e+01 -1.563549273704256279e+02 7.057371552908919909e+01 -1.034088185559205613e+02 7.079445351075293047e+01 -1.563549273704247753e+02 7.079445351075267467e+01 2.314155798589587931e+01
-3.949684013009613359e+00 -3.942045431165486491e+01 4.774783343540337910e+01 -1.403677889863234043e+02 4.774783343540249803e+01 -5.214612142765295744e+01 7.258823305182814067e+01 -1.403677889863226369e+02 7.258823305182801278e+01 4.131850097230243080e+01
-3.897645346254446252e+00 -2.835904401562572730e+00 1.614651968874906629e+01 -1.247262405960532590e+02 1.614651968874809995e+01 4.721399860821406946e+00 7.222689713141163281e+01 -1.247262405960525484e+02 7.222689713141161860e+01 6.322611644800338127e+01
-3.845606679499278258e+00 3.331041533688409118e+01 -2.346057652123629467e+01 -1.107775272216063200e+02 -2.346057652123723969e+01 6.081359192027376537e+01 6.962530766576368535e+01 -1.107775272216056948e+02 6.962530766576375640e+01 8.836321125811004151e+01
-3.793568012744111151e+00 6.156344718758845147e+01 -6.879405651678567324e+01 -9.957545618966624090e+01 -6.879405651678663958e+01 1.091782940271350810e+02 6.489147789975677938e+01 -9.957545618966574352e+01 6.489147789975689307e+01 1.157673346467907152e+02
-3.720764672994472111e+00 7.573931773394019729e+01 -1.164907859601212436e+02 -9.171033296556225878e+01 -1.164907859601221958e+02 1.441877868561215905e+02 5.805022423542945376e+01 -9.171033296556183245e+01 5.805022423542955323e+01 1.440285285560946988e+02
