# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
-4.220781177646825810e+00 -2.089329435735565426e+02 4.271007914395715943e+01 -4.805332346025764423e+01 4.271007914395545413e+01 -6.265277181248415417e+01 1.322668809662980891e+02 -4.805332346025787160e+01 1.322668809662994818e+02 5.963845985146281237e+01
-4.168670775162307329e+00 -2.153456319767007017e+02 3.678654617586737174e+01 -3.876709598374197441e+01 3.678654617586576592e+01 -6.741119675914143272e+01 1.245768268599184694e+02 -3.876709598374218047e+01 1.245768268599198052e+02 5.704533913113257881e+01
-4.116560372677788848e+00 -2.251576131867904280e+02 2.689792946082403091e+01 -2.103056071331974763e+01 2.689792946082259562e+01 -7.582756108614108825e+01 1.100911056530844405e+02 -2.103056071331986487e+01 1.100911056530856911e+02 5.282989709544486345e+01
-4.064449970193270367e+00 -2.335506347826633942e+02 1.643167457876822368e+01 3.551592073070065858e+00 1.643167457876695892e+01 -8.602730506231355889e+01 9.045267284631394489e+01 3.551592073070043654e+00 9.045267284631508176e+01 4.857423945756541173e+01
-4.012339567708750998e+00 -2.358320469466166287e+02 9.144293387575565646e+00 3.274357781285807079e+01 9.144293387574506937e+00 -9.575440663938985608e+01 6.776565975841008083e+01 3.274357781285814184e+01 6.776565975841108980e+01 4.591452480576968753e+01
-3.960229165224232517e+00 -2.290362126394526854e+02 8.119971306889780749e+00 6.386053749597034113e+01 8.119971306889013363e+00 -1.029462072817452594e+02 4.426065364751619313e+01 6.386053749597049745e+01 4.426065364751706710e+01 4.601516562158904833e+01
-3.908118762739714036e+00 -2.128205653922270812e+02 1.478459290854277697e+01 9.400206702549914439e+01 1.478459290854220853e+01 -1.061696414796351178e+02 2.194762629692639067e+01 9.400206702549935756e+01 2.194762629692714739e+01 4.932747535247291637e+01
-3.856008360255195555e+00 -1.889337694416749969e+02 2.841608165723201296e+01 1.203323426656323250e+02 2.841608165723174295e+01 -1.047112380513293033e+02 2.337225337299274841e+00 1.203323426656325807e+02 2.337225337299940975e+00 5.561687822451482077e+01
-3.803897957770677074e+00 -1.602150060329310577e+02 4.649240222873226003e+01 1.403915887983552011e+02 4.649240222873220318e+01 -9.884542770618143948e+01 -1.369161601571428477e+01 1.403915887983554285e+02 -1.369161601571369147e+01 6.418747578562421552e+01
-3.725893777643079385e+00 -1.292772955068952001e+02 6.532618601787984858e+01 1.524132496092133806e+02 6.532618601788000490e+01 -8.943119385647051445e+01 -2.586566074696892770e+01 1.524132496092135796e+02 -2.586566074696838058e+01 7.413405265399731547e+01
-3.673783375158560904e+00 -9.759265657518787407e+01 8.131769050520017572e+01 1.555570822326726272e+02 8.131769050520040309e+01 -7.799691607587797648e+01 -3.437703967447391307e+01 1.555570822326727694e+02 -3.437703967447338016e+01 8.443422706847513837e+01
-3.621672972674042423e+00 -6.568038207160400077e+01 9.192114505569546168e+01 1.500008909628147933e+02 9.192114505569568905e+01 -6.636547291524762215e+01 -3.968860584491492460e+01 1.500008909628148785e+02 -3.968860584491442012e+01 9.393257098005609862e+01
-3.569562570189523498e+00 -3.338942993026202544e+01 9.623238094135952281e+01 1.368470307235043606e+02 9.623238094135982124e+01 -5.658678484028674660e+01 -4.233841205844874622e+01 1.368470307235043890e+02 -4.233841205844825595e+01 1.012989705324370533e+02
-3.517452167705005017e+00 -8.278804946449298541e-01 9.468368473888943981e+01 1.178349961057502213e+02 9.468368473888972403e+01 -5.059582629965477452e+01 -4.282186937849078134e+01 1.178349961057501787e+02 -4.282186937849032660e+01 1.050791513774893389e+02
-3.465341765220486536e+00 3.136417365750843089e+01 8.849508002884215330e+01 9.496798669227629830e+01 8.849508002884235225e+01 -5.004282030487565436e+01 -4.158182571009633932e+01 9.496798669227624146e+01 -4.158182571009596273e+01 1.039772013889665914e+02
-3.413231362735967611e+00 6.173833770994659176e+01 7.861016050879486272e+01 7.015448856436680103e+01 7.861016050879500483e+01 -5.605121982981489026e+01 -3.908037563117397895e+01 7.015448856436672997e+01 -3.908037563117371604e+01 9.731148445986768536e+01
-3.361120960251449130e+00 8.891324677753968331e+01 6.523851223648391340e+01 4.500121406653822476e+01 6.523851223648395603e+01 -6.877095431981432228e+01 -3.589028014250750687e+01 4.500121406653813949e+01 -3.589028014250735765e+01 8.542772894074465739e+01
-3.309010557766930649e+00 1.118521621584181247e+02 4.773923294456663768e+01 2.078928845324800534e+01 4.773923294456655952e+01 -8.751657159438087774e+01 -3.274691509912958054e+01 2.078928845324790942e+01 -3.274691509912957343e+01 6.994334800844077904e+01
-3.256900155282412168e+00 1.303637755951776285e+02 2.529130712624456123e+01 -1.411545494954632218e+00 2.529130712624436228e+01 -1.106389998153859722e+02 -3.050571593100440637e+01 -1.411545494954744129e+00 -3.050571593100454493e+01 5.360182834264208651e+01
-3.204789752797893687e+00 1.449994259081918813e+02 -2.214473117403564117e+00 -2.062054816750979569e+01 -2.214473117403855440e+00 -1.360778308403166648e+02 -2.996682159150664049e+01 -2.062054816750993069e+01 -2.996682159150689273e+01 3.976344319269209393e+01
-3.152679350313374762e+00 1.566220563919686128e+02 -3.348706156637500442e+01 -3.593033089534220181e+01 -3.348706156637541653e+01 -1.615721648846443941e+02 -3.161032042456438518e+01 -3.593033089534237945e+01 -3.161032042456473334e+01 3.167548965464276733e+01
-3.100568947828856281e+00 1.655896578201475791e+02 -6.550724227342612949e+01 -4.664088022908632780e+01 -6.550724227342658423e+01 -1.852452467402947889e+02 -3.534883421991856522e+01 -4.664088022908654807e+01 -3.534883421991898445e+01 3.170556768457440455e+01
-3.048458545344337800e+00 1.711810098124376509e+02 -9.412364779416897420e+01 -5.249403553619026042e+01 -9.412364779416937210e+01 -2.058672203018010407e+02 -4.039156562121149818e+01 -5.249403553619053753e+01 -4.039156562121195293e+01 4.084878978761361878e+01
-2.996348142859818875e+00 1.716734566314574124e+02 -1.149343797917874781e+02 -5.386172114731337501e+01 -1.149343797917877907e+02 -2.230554005032300893e+02 -4.531709777256886440e+01 -5.386172114731370186e+01 -4.531709777256933336e+01 5.858014172790043261e+01
-2.944237740375300394e+00 1.643790966885045179e+02 -1.245562024849125606e+02 -5.177102017649956878e+01 -1.245562024849127738e+02 -2.372457731451463303e+02 -4.835245495085460732e+01 -5.177102017649994536e+01 -4.835245495085507628e+01 8.311324037002692933e+01
-2.892127337890781913e+00 1.468905672574768460e+02 -1.213821592024901008e+02 -4.765704379350859199e+01 -1.213821592024901292e+02 -2.497104439883934219e+02 -4.774689133388922357e+01 -4.765704379350900410e+01 -4.774689133388964990e+01 1.119768201246996284e+02
-2.840016935406263432e+00 1.176927398537619069e+02 -1.059757718933628468e+02 -4.297345353268044477e+01 -1.059757718933626904e+02 -2.621558261188850452e+02 -4.215847793948989164e+01 -4.297345353268088530e+01 -4.215847793949026823e+01 1.426128220558922806e+02
-2.787906532921744951e+00 7.696267055038811122e+01 -8.077202944137262364e+01 -3.879772730512901546e+01 -8.077202944137232521e+01 -2.768533357044074137e+02 -3.096027643472338298e+01 -3.879772730512952705e+01 -3.096027643472369917e+01 1.728662454897319662e+02
-2.735796130437226026e+00 2.685886942478025929e+01 -4.946680395550880860e+01 -3.551209024661002189e+01 -4.946680395550841070e+01 -2.955784798211790303e+02 -1.429512792386602804e+01 -3.551209024661054769e+01 -1.429512792386628206e+01 2.012004795530712045e+02
-2.683685727952707545e+00 -2.896947410764926190e+01 -1.590435854787673975e+01 -3.279740522201421271e+01 -1.590435854787626369e+01 -3.200152502722397685e+02 7.009809580273739904e+00 -3.279740522201476693e+01 7.009809580273529406e+00 2.265795815660914911e+02
-2.631575325468189064e+00 -8.581400734636918060e+01 1.660887871238892188e+01 -2.989816554491985912e+01 1.660887871238940505e+01 -3.506307781345496437e+02 3.162160723606251977e+01 -2.989816554492040979e+01 3.162160723606233503e+01 2.481454639586495148e+02
-2.579464922983670139e+00 -1.388649639872039927e+02 4.599548700403065737e+01 -2.608667311148582613e+01 4.599548700403111923e+01 -3.867609256134731481e+02 5.796565782071142081e+01 -2.608667311148636259e+01 5.796565782071124318e+01 2.648926809683302395e+02
-2.527354520499151658e+00 -1.841533778070229346e+02 7.154225249035411593e+01 -2.113456528044321558e+01 7.154225249035452805e+01 -4.263536801497806437e+02 8.447055641134366510e+01 -2.113456528044369165e+01 8.447055641134346615e+01 2.755095309182285064e+02
-2.475244118014633177e+00 -2.188753421584725345e+02 9.383776868678566530e+01 -1.552684939815808463e+01 9.383776868678603478e+01 -4.661027630132849708e+02 1.096919794058266859e+02 -1.552684939815847365e+01 1.096919794058264586e+02 2.785556038405375148e+02
-2.423133715530114696e+00 -2.415326637021661327e+02 1.140811795300972165e+02 -1.047921121683014078e+01 1.140811795300975859e+02 -5.017661705681881585e+02 1.324168085980770684e+02 -1.047921121683039658e+01 1.324168085980767842e+02 2.729426378449630306e+02
-2.371023313045596215e+00 -2.516640371377589815e+02 1.336322759527907067e+02 -7.655898429809216310e+00 1.336322759527911330e+02 -5.286070969828485886e+02 1.517237080331278207e+02 -7.655898429809329109e+00 1.517237080331274797e+02 2.585494018977863675e+02
-2.318912910561077290e+00 -2.494499935607287568e+02 1.532416293302425458e+02 -8.637746769845204398e+00 1.532416293302430574e+02 -5.422237125677461336e+02 1.670385294545743022e+02 -8.637746769845154660e+00 1.670385294545739043e+02 2.367126552655348632e+02
-2.266802508076558809e+00 -2.349645634782164052e+02 1.726743660538928680e+02 -1.432671615668420628e+01 1.726743660538934932e+02 -5.391640788356108942e+02 1.781982441037713727e+02 -1.432671615668400733e+01 1.781982441037710032e+02 2.103595642980703815e+02
-2.214692105592040328e+00 -2.078921740178674042e+02 1.906245916439082748e+02 -2.449043032676958376e+01 1.906245916439090706e+02 -5.173722224560410723e+02 1.854742466932542300e+02 -2.449043032676924980e+01 1.854742466932538321e+02 1.836291525424745146e+02
-2.162581703107521403e+00 -1.680083039999498169e+02 2.052007945406737974e+02 -3.758790826708561639e+01 2.052007945406747922e+02 -4.766557399765292757e+02 1.895800228377835026e+02 -3.758790826708516875e+01 1.895800228377831615e+02 1.610003747239118184e+02
-2.110471300623002922e+00 -1.158623108455885244e+02 2.142093629871145595e+02 -5.096014144871431739e+01 2.142093629871156963e+02 -4.185596421870992572e+02 1.915654310091285879e+02 -5.096014144871379870e+01 1.915654310091283037e+02 1.462169135330941572e+02
-2.058360898138484441e+00 -5.335176289543176864e+01 2.161751886790591470e+02 -6.143150184630798094e+01 2.161751886790605113e+02 -3.457289572417591899e+02 1.926110783337157955e+02 -6.143150184630745514e+01 1.926110783337155397e+02 1.413250765095266956e+02
-2.006250495653965960e+00 1.546210845758081120e+01 2.106413154342226903e+02 -6.619278788724625429e+01 2.106413154342240830e+02 -2.612833262422302596e+02 1.937719897471902470e+02 -6.619278788724571427e+01 1.937719897471900481e+02 1.461124438675085173e+02
-1.954140093169447479e+00 8.491453007013669207e+01 1.985966159483492106e+02 -6.367647335092920002e+01 1.985966159483506885e+02 -1.677936078756929987e+02 1.957435705091879754e+02 -6.367647335092868133e+01 1.957435705091878049e+02 1.582199726788994667e+02
-1.902029690684928775e+00 1.489039466671673608e+02 1.824666427934264448e+02 -5.417061518644160856e+01 1.824666427934279795e+02 -6.688145181135780604e+01 1.987551197975702451e+02 -5.417061518644114670e+01 1.987551197975700745e+02 1.737950950504204854e+02
-1.849919288200409850e+00 2.025225909475668686e+02 1.656864462920078438e+02 -3.990839457862973916e+01 1.656864462920093217e+02 4.083928013631719978e+01 2.026297866323253629e+02 -3.990839457862935546e+01 2.026297866323251924e+02 1.885980107899416680e+02
-1.797808885715891369e+00 2.436068621186012990e+02 1.519368222355425928e+02 -2.455474975900717283e+01 1.519368222355439570e+02 1.549842580304786281e+02 2.069325730841735265e+02 -2.455474975900683177e+01 2.069325730841734412e+02 1.992154840022527083e+02
-1.745698483231372666e+00 2.733356076635756153e+02 1.442338167185882298e+02 -1.221570733266242925e+01 1.442338167185894235e+02 2.749146091039031603e+02 2.112068513689787039e+02 -1.221570733266214503e+01 2.112068513689785618e+02 2.039383053301155542e+02
-1.693588080746854185e+00 2.956942365479487762e+02 1.441287771572443717e+02 -6.234808234231238089e+00 1.441287771572453380e+02 3.985741286334106235e+02 2.151076479671395987e+02 -6.234808234231024926e+00 2.151076479671395134e+02 2.031735709485568009e+02
-1.641477678262335704e+00 3.154682631843626268e+02 1.510702954709520611e+02 -8.193413894719554946e+00 1.510702954709528854e+02 5.218787030890520100e+02 2.183873687474398935e+02 -8.193413894719348889e+00 2.183873687474397514e+02 1.991334248895174142e+02
