# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
-4.175436048660563948e+00 1.819748756416257152e+02 4.671195408403739293e+02 -5.508057945027043445e+01 4.671195408403712577e+02 4.070357968414519689e+01 -7.646943984426108898e+01 -5.508057945027194080e+01 -7.646943984426148688e+01 3.011212526673872958e+02
-4.123623969393060307e+00 1.826127816546560894e+02 4.606587793053715245e+02 -6.031799255610016530e+01 4.606587793053690234e+02 6.885781442872934122e+01 -8.279670535728334357e+01 -6.031799255610165744e+01 -8.279670535728372727e+01 3.013793050279614363e+02
-4.071811890125556666e+00 1.841522367669643359e+02 4.484137128388864539e+02 -7.070075444535244458e+01 4.484137128388841802e+02 1.214160058726396016e+02 -9.409173765397284228e+01 -7.070075444535389408e+01 -9.409173765397319755e+01 3.018690343044347628e+02
-4.019999810858053024e+00 1.870438353123823561e+02 4.315063341812476665e+02 -8.584654174776328261e+01 4.315063341812456770e+02 1.914107884288429773e+02 -1.079973802731233263e+02 -8.584654174776464686e+01 -1.079973802731236390e+02 3.024588303257105508e+02
-3.968187731590549383e+00 1.914704872629194199e+02 4.113114434546821485e+02 -1.048379624343729262e+02 4.113114434546805569e+02 2.702189785471604182e+02 -1.217662188988766019e+02 -1.048379624343742051e+02 -1.217662188988768435e+02 3.028286568113601902e+02
-3.916375652323044854e+00 1.974823410376923789e+02 3.889909561706288628e+02 -1.260841969287653512e+02 3.889909561706275554e+02 3.490099706429224966e+02 -1.329642840011003955e+02 -1.260841969287665734e+02 -1.329642840011005944e+02 3.024454426990585603e+02
-3.864563573055541212e+00 2.046103459277973968e+02 3.651757917665178184e+02 -1.474405074902485637e+02 3.651757917665168520e+02 4.201214741627937883e+02 -1.400592850496694268e+02 -1.474405074902497006e+02 -1.400592850496694837e+02 3.006577129943513569e+02
-3.812751493788037571e+00 2.124003213628459434e+02 3.397611110798874279e+02 -1.665741705460580135e+02 3.397611110798865752e+02 4.784003349100271976e+02 -1.427292832316647377e+02 -1.665741705460590651e+02 -1.427292832316647377e+02 2.968956687453675727e+02
-3.760939414520533930e+00 2.204700918299765533e+02 3.120899893756468373e+02 -1.814545123670457656e+02 3.120899893756460983e+02 5.211708943830940370e+02 -1.418166520424420014e+02 -1.814545123670467319e+02 -1.418166520424419446e+02 2.908964983770314348e+02
-3.704563667626515233e+00 2.288665620800727538e+02 2.812817089502060526e+02 -1.907858111269686958e+02 2.812817089502053705e+02 5.481013455850226137e+02 -1.389730628578979861e+02 -1.907858111269694916e+02 -1.389730628578979008e+02 2.828620030445125053e+02
