# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
-4.590990035976793671e+00 3.804255536781078035e+02 -9.682851167653313951e+01 1.463213503274834970e+01 -9.682851167653377900e+01 1.824353325362076532e+02 -1.732093375871621106e+02 1.463213503274909399e+01 -1.732093375871619685e+02 2.492456043012925022e+02
-4.537842663951301425e+00 3.721808382672919606e+02 -9.798046641632514309e+01 1.484095191777712763e+01 -9.798046641632583942e+01 1.785565050176406316e+02 -1.710715659753941793e+02 1.484095191777784173e+01 -1.710715659753940372e+02 2.459282600833431331e+02
-4.484695291925809180e+00 3.569393694612306831e+02 -9.964081082198278239e+01 1.544296750977026456e+01 -9.964081082198343609e+01 1.704842930765535982e+02 -1.671937837231430422e+02 1.544296750977092003e+01 -1.671937837231429285e+02 2.403225755857721708e+02
-4.431547919900316934e+00 3.371164778376326012e+02 -1.008627516316022081e+02 1.675058970045733275e+01 -1.008627516316028760e+02 1.580303340052304293e+02 -1.622061816181429208e+02 1.675058970045790829e+01 -1.622061816181427503e+02 2.341302416037600551e+02
-4.378400547874824689e+00 3.157874437742123064e+02 -1.008133058655398031e+02 1.909414100177592744e+01 -1.008133058655404852e+02 1.412671669494356195e+02 -1.567251577309325228e+02 1.909414100177642482e+01 -1.567251577309323807e+02 2.291404928059209283e+02
-4.325253175849332443e+00 2.963509164809718186e+02 -9.927634648633390668e+01 2.269143451062756256e+01 -9.927634648633461723e+01 1.211518919539282422e+02 -1.510978255452386350e+02 2.269143451062797112e+01 -1.510978255452384644e+02 2.266383724280563001e+02
-4.272105803823841086e+00 2.816506825523098314e+02 -9.678584026616525193e+01 2.755141597011732557e+01 -9.678584026616600511e+01 9.935099262111258156e+01 -1.452575226453716652e+02 2.755141597011765953e+01 -1.452575226453714947e+02 2.269994968101306085e+02
-4.218958431798348840e+00 2.734411027866755148e+02 -9.465995138025664346e+01 3.342699024397033725e+01 -9.465995138025743927e+01 7.804922108953408610e+01 -1.387368202839452351e+02 3.342699024397061436e+01 -1.387368202839450930e+02 2.296182561701299676e+02
-4.165811059772856595e+00 2.719006105222266001e+02 -9.461906540634960550e+01 3.983598763578799407e+01 -9.461906540635044394e+01 5.952765814213027795e+01 -1.308399475459657992e+02 3.983598763578823565e+01 -1.308399475459656855e+02 2.331733038239922848e+02
-4.112663687747364349e+00 2.756795059408925113e+02 -9.825747129120243528e+01 4.614427974067926641e+01 -9.825747129120330214e+01 4.552164594460880664e+01 -1.209306295322899558e+02 4.614427974067950089e+01 -1.209306295322898279e+02 2.361184156692376632e+02
-4.059516315721872104e+00 2.823236519804545424e+02 -1.065426168457257745e+02 5.170041890504867155e+01 -1.065426168457265987e+02 3.684459426701865681e+01 -1.086881533528425052e+02 5.170041890504892024e+01 -1.086881533528423773e+02 2.371606305080604216e+02
-4.006368943696379858e+00 2.890236167789295223e+02 -1.193025472377354390e+02 5.596372429165335660e+01 -1.193025472377362064e+02 3.322380479010509191e+01 -9.426481188331523242e+01 5.596372429165363371e+01 -9.426481188331513295e+01 2.355859095261453149e+02
-3.953221571670886725e+00 2.934560927435388180e+02 -1.352205586946818130e+02 5.859069524472066348e+01 -1.352205586946824951e+02 3.327965188100654359e+01 -7.829169785492345568e+01 5.859069524472094770e+01 -7.829169785492334199e+01 2.313152058803969453e+02
-3.900074199645394479e+00 2.942467846172863233e+02 -1.519513458441402634e+02 5.946534393580841282e+01 -1.519513458441408034e+02 3.476819518872542858e+01 -6.176299113443717204e+01 5.946534393580871836e+01 -6.176299113443706545e+01 2.247195547761813259e+02
-3.846926827619902234e+00 2.912194605669162684e+02 -1.666106297172989628e+02 5.867419031985963329e+01 -1.666106297172993322e+02 3.503338326371095945e+01 -4.584213252397270111e+01 5.867419031985991751e+01 -4.584213252397260163e+01 2.163371771767738778e+02
-3.793779455594409988e+00 2.850088302116602677e+02 -1.764782184138695982e+02 5.643534259645381468e+01 -1.764782184138697403e+02 3.163823230952873189e+01 -3.166188144668035420e+01 5.643534259645406337e+01 -3.166188144668025828e+01 2.066210048676040003e+02
-3.740632083568917743e+00 2.767763378162221670e+02 -1.795154791648217838e+02 5.302779034718793127e+01 -1.795154791648216417e+02 2.289432016035210182e+01 -2.015492105233988340e+01 5.302779034718811602e+01 -2.015492105233979103e+01 1.958241074723752604e+02
-3.693742355771712838e+00 2.677023143156537799e+02 -1.748215463600510020e+02 4.874793621967729251e+01 -1.748215463600507178e+02 8.510880079682650035e+00 -1.192741001533743272e+01 4.874793621967739909e+01 -1.192741001533732970e+01 1.840398056161497777e+02
-3.640594983746220592e+00 2.588235932384131956e+02 -1.626476998823218594e+02 4.389344469682391292e+01 -1.626476998823213478e+02 -1.034318169445909774e+01 -7.178221050366424549e+00 4.389344469682394845e+01 -7.178221050366309086e+00 1.713425583702421022e+02
-3.587447611720728347e+00 2.510618526781131550e+02 -1.441778299478016265e+02 3.875552162904667597e+01 -1.441778299478010013e+02 -3.118177710604224728e+01 -5.668934070639536138e+00 3.875552162904664044e+01 -5.668934070639384259e+00 1.579205259058882689e+02
-3.534300239695236101e+00 2.451239478867406660e+02 -1.211745548488365358e+02 3.361338405683152786e+01 -1.211745548488358679e+02 -5.065437789970118843e+01 -6.767912548263540273e+00 3.361338405683144970e+01 -6.767912548263355532e+00 1.441517920464771692e+02
-3.481152867669743856e+00 2.416123095430486387e+02 -9.552958764794178137e+01 2.870044168407728691e+01 -9.552958764794115609e+01 -6.546881076142292955e+01 -9.567732731703779692e+00 2.870044168407718033e+01 -9.567732731703552318e+00 1.305766624364031543e+02
-3.428005495644251610e+00 2.408209700630480938e+02 -6.902771726705599065e+01 2.415791368554779339e+01 -6.902771726705549327e+01 -7.286420007971676682e+01 -1.306818342692759138e+01 2.415791368554768326e+01 -1.306818342692733736e+01 1.177965170688196395e+02
-3.374858123618759365e+00 2.425377129059862682e+02 -4.320178644927050726e+01 2.000792813661549019e+01 -4.320178644927014489e+01 -7.131918915207722875e+01 -1.637650586675106368e+01 2.000792813661538005e+01 -1.637650586675079012e+01 1.063540089021961847e+02
-3.321710751593267119e+00 2.459774205386714527e+02 -1.934046264564214113e+01 1.615459460021684279e+01 -1.934046264564197060e+01 -6.049057343375595508e+01 -1.889586297132107973e+01 1.615459460021673976e+01 -1.889586297132079906e+01 9.662945548090490888e+01
-3.268563379567774874e+00 2.498738349302847155e+02 1.400858342819564228e+00 1.242148156043464624e+01 1.400858342819557123e+00 -4.125364958353975453e+01 -2.039885893134441375e+01 1.242148156043455032e+01 -2.039885893134413664e+01 8.883330961578717222e+01
