# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
-4.775590104406528091e+00 -1.254536699110527138e+02 -1.328459820262618507e+02 -3.407606948184572104e+01 -1.328459820262614812e+02 -4.761865939900096123e+01 -5.047727287340089219e+01 -3.407606948184654527e+01 -5.047727287340062219e+01 1.405932864210678872e+02
-4.720908877926487612e+00 -1.086334391427764956e+02 -1.266802048356744024e+02 -3.791204190369573013e+01 -1.266802048356740755e+02 -5.260392818622243283e+01 -4.838252389132444620e+01 -3.791204190369652594e+01 -4.838252389132416909e+01 1.409862265565202790e+02
-4.666227651446445357e+00 -7.773830195885524574e+01 -1.149765709851127724e+02 -4.503374922006645420e+01 -1.149765709851125024e+02 -6.131749082501968928e+01 -4.420367068819478362e+01 -4.503374922006718606e+01 -4.420367068819449230e+01 1.414968252247809062e+02
-4.611546424966403102e+00 -3.773710495119066621e+01 -9.881417279246042540e+01 -5.443798623028735761e+01 -9.881417279246022645e+01 -7.184644111834793989e+01 -3.792080792039975989e+01 -5.443798623028799000e+01 -3.792080792039942594e+01 1.416212244532049453e+02
-4.556865198486360846e+00 5.250226037616997132e+00 -7.941275723488783456e+01 -6.485981125467939989e+01 -7.941275723488769245e+01 -8.232175309545468167e+01 -2.945646207143382256e+01 -6.485981125467989727e+01 -2.945646207143344952e+01 1.407364587490796737e+02
-4.502183972006318591e+00 4.533500728695584314e+01 -5.788931868793206093e+01 -7.497609036542213801e+01 -5.788931868793200408e+01 -9.158491756296615449e+01 -1.869980559191901293e+01 -7.497609036542250749e+01 -1.869980559191858660e+01 1.382239882750037623e+02
-4.447502745526276335e+00 7.789427129852128928e+01 -3.527757179048742842e+01 -8.358415546926354978e+01 -3.527757179048744973e+01 -9.931641096217194331e+01 -5.626038858353485494e+00 -8.358415546926377715e+01 -5.626038858353009431e+00 1.336133550119904214e+02
-4.392821519046234080e+00 1.006669679265748698e+02 -1.253841678979934926e+01 -8.974880530206050366e+01 -1.253841678979941321e+01 -1.057751744081315621e+02 9.545632694739849100e+00 -8.974880530206060314e+01 9.545632694740382007e+00 1.267085870227968485e+02
-4.338140292566191825e+00 1.139351332583576948e+02 9.269419271851688791e+00 -9.293361869016830212e+01 9.269419271851592868e+00 -1.111803076817361102e+02 2.621219521671050501e+01 -9.293361869016828791e+01 2.621219521671106634e+01 1.176785914790789889e+02
-4.283459066086149569e+00 1.202068553351671767e+02 2.896036284458083188e+01 -9.310438574601565165e+01 2.896036284458070753e+01 -1.153845681691556848e+02 4.335875233984839383e+01 -9.310438574601553796e+01 4.335875233984893384e+01 1.070882716639705734e+02
-4.228777839606107314e+00 1.234709295919663248e+02 4.546379569171367763e+01 -9.077914533752931447e+01 4.546379569171352841e+01 -1.177443323885624267e+02 5.966512553200631430e+01 -9.077914533752908710e+01 5.966512553200680458e+01 9.584596484746499812e+01
