# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
-4.821721324613016613e+00 -5.877025069602260743e+01 -7.721761189225568955e+01 -2.103867881038209831e+01 -7.721761189225455269e+01 2.142376678572770743e+01 1.213601758124969621e+02 -2.103867881038119236e+01 1.213601758124960668e+02 2.270992515068478212e+02
-4.766385471855788758e+00 -3.378321190034424149e+01 -7.086770062928462721e+01 -2.115708516585039689e+01 -7.086770062928349034e+01 3.627652170786873853e+01 1.224841819759377586e+02 -2.115708516584955845e+01 1.224841819759368775e+02 2.253964601947091637e+02
-4.711049619098562680e+00 1.185684218541561563e+01 -5.938525201206681459e+01 -2.149550665966886243e+01 -5.938525201206569903e+01 6.258681256129179360e+01 1.247070012341207388e+02 -2.149550665966815188e+01 1.247070012341198719e+02 2.224370820847838957e+02
-4.655713766341334825e+00 7.054401661401468004e+01 -4.479637257920495585e+01 -2.223554264959617655e+01 -4.479637257920381188e+01 9.458511543113341702e+01 1.280064792984691735e+02 -2.223554264959562232e+01 1.280064792984683493e+02 2.191019316902010416e+02
-4.600377913584106970e+00 1.330924142782872366e+02 -2.942025863374699668e+01 -2.356148246508782762e+01 -2.942025863374585271e+01 1.255676729263928451e+02 1.323782628411705673e+02 -2.356148246508746169e+01 1.323782628411697715e+02 2.166597566613395429e+02
-4.545042060826879116e+00 1.906671693269744026e+02 -1.511811731483969012e+01 -2.555238596730598388e+01 -1.511811731483853194e+01 1.498514374097842961e+02 1.378104883725696652e+02 -2.555238596730580980e+01 1.378104883725689547e+02 2.166104883726746380e+02
-4.489706208069653037e+00 2.364270435615058261e+02 -2.920659495592618171e+00 -2.804944266954402110e+01 -2.920659495591431565e+00 1.638519843522021233e+02 1.442292491430939378e+02 -2.804944266954402465e+01 1.442292491430932841e+02 2.204020842288045685e+02
-4.434370355312425183e+00 2.663602336666820065e+02 7.119803613225393235e+00 -3.056649130345834919e+01 7.119803613226608263e+00 1.667528256862233036e+02 1.514162030028073218e+02 -3.056649130345851262e+01 1.514162030028068102e+02 2.290588685103348894e+02
-4.379034502555197328e+00 2.792697234442986201e+02 1.578512737862977922e+01 -3.230205135556573737e+01 1.578512737863101023e+01 1.600192891620281443e+02 1.589921532684801093e+02 -3.230205135556602869e+01 1.589921532684796546e+02 2.428667684455829772e+02
-4.323698649797969473e+00 2.762001239147951992e+02 2.423500008847186749e+01 -3.229776612294708826e+01 2.423500008847311804e+01 1.465430605213053070e+02 1.664809857315131865e+02 -3.229776612294747196e+01 1.664809857315127886e+02 2.612044726292942300e+02
-4.268362797040743395e+00 2.594992427503394197e+02 3.355161347028511898e+01 -2.970854908485427259e+01 3.355161347028636243e+01 1.292783247741161290e+02 1.734461331264401167e+02 -2.970854908485470247e+01 1.734461331264398325e+02 2.825957332376332829e+02
-4.213026944283515540e+00 2.319201228400090997e+02 4.434191887633456730e+01 -2.410988664661610770e+01 4.434191887633578233e+01 1.103710938950674176e+02 1.796106426325114569e+02 -2.410988664661655179e+01 1.796106426325112295e+02 3.049942276286327001e+02
-4.157691091526288574e+00 1.963551499578991866e+02 5.653441602306215685e+01 -1.571158397346644264e+01 5.653441602306330083e+01 9.065320226610270993e+01 1.848836942552385096e+02 -1.571158397346686542e+01 1.848836942552383107e+02 3.261804455296879723e+02
-4.102355238769060719e+00 1.556257213600049170e+02 6.939165297962577483e+01 -5.389866587770055339e+00 6.939165297962684065e+01 6.988402509870182655e+01 1.892577425580810768e+02 -5.389866587770423045e+00 1.892577425580810200e+02 3.441383236868040854e+02
-4.047019386011833753e+00 1.126091620242632985e+02 8.171151700623779846e+01 5.502649059370497753e+00 8.171151700623875058e+01 4.758263477218173421e+01 1.925987606808884607e+02 5.502649059370208207e+00 1.925987606808884891e+02 3.572928216910523815e+02
-3.991683533254605898e+00 7.040512925096123809e+01 9.203760264724193974e+01 1.549861091630412169e+01 9.203760264724274975e+01 2.388296901811606432e+01 1.944531967983473635e+02 1.549861091630391385e+01 1.944531967983474203e+02 3.645878371742925310e+02
-3.936347680497378931e+00 3.212235951283663837e+01 9.900214539967758753e+01 2.342162796774452360e+01 9.900214539967828387e+01 1.506342753366709530e-01 1.940110393493936272e+02 2.342162796774443123e+01 1.940110393493937693e+02 3.654484977435125757e+02
-3.881011827740151077e+00 6.105446783537473721e-01 1.014778360492181264e+02 2.868357328382568028e+01 1.014778360492187232e+02 -2.092721151883745279e+01 1.902876793287008184e+02 2.868357328382568028e+01 1.902876793287009605e+02 3.597201452157753465e+02
-3.825675974982924110e+00 -2.200476627119951445e+01 9.880734093495260595e+01 3.138313738665720720e+01 9.880734093495314596e+01 -3.595695158476499387e+01 1.824631926642964004e+02 3.138313738665729957e+01 1.824631926642965993e+02 3.476640287206727180e+02
-3.770340122225696255e+00 -3.467049945912161490e+01 9.092436077233026026e+01 3.219956176799451697e+01 9.092436077233077185e+01 -4.194162728911751969e+01 1.702652322081986256e+02 3.219956176799468039e+01 1.702652322081989098e+02 3.300170120099818973e+02
-3.715004269468469289e+00 -3.769887492916059557e+01 7.842509955663874166e+01 3.213830357407488236e+01 7.842509955663919641e+01 -3.704085273782962417e+01 1.542062333419150661e+02 3.213830357407509553e+01 1.542062333419153788e+02 3.080537161700415254e+02
