# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
-3.863237292334997797e+00 1.405030722749943379e+02 5.101703548596491444e+00 6.267286291390189490e+01 5.101703548595240889e+00 4.121350979074722432e+02 -5.925440766073940324e+01 6.267286291390197306e+01 -5.925440766073840138e+01 4.387615049317616212e+01
-3.813479152253846038e+00 1.463612517059379456e+02 1.185110131178209514e+00 6.352464506057346227e+01 1.185110131177046000e+00 4.035780997610736449e+02 -5.446356353647472304e+01 6.352464506057354754e+01 -5.446356353647372828e+01 5.415775676554289930e+01
-3.763721012172695168e+00 1.571231650721053370e+02 -7.057608988939634287e+00 6.475749295407953809e+01 -7.057608988940597072e+00 3.864225125829705121e+02 -4.600680709157702353e+01 6.475749295407959494e+01 -4.600680709157608561e+01 7.344594704355560566e+01
-3.706981436045771794e+00 1.710632182088749005e+02 -2.016585396257241314e+01 6.557954871189272694e+01 -2.016585396257309526e+01 3.607939944614082037e+02 -3.583038682639118377e+01 6.557954871189281221e+01 -3.583038682639030981e+01 9.942992596164363306e+01
-3.657223295964620924e+00 1.855755347695971693e+02 -3.842676494488971173e+01 6.511120564070620276e+01 -3.842676494489014516e+01 3.272179364788366343e+02 -2.618312543685438953e+01 6.511120564070630223e+01 -2.618312543685359728e+01 1.291803562988241367e+02
-3.607465155883469166e+00 1.977545587114920238e+02 -6.136360890862846418e+01 6.261144386347766044e+01 -6.136360890862866313e+01 2.869869006571681780e+02 -1.909323891903505910e+01 6.261144386347777413e+01 -1.909323891903435566e+01 1.596653787156267299e+02
-3.557707015802318296e+00 2.046213023853985646e+02 -8.750743013027164352e+01 5.763538568101115800e+01 -8.750743013027162931e+01 2.421462168609889432e+02 -1.596903984230682205e+01 5.763538568101132853e+01 -1.596903984230621631e+01 1.882178691770067473e+02
-3.507948875721166537e+00 2.038925812383623395e+02 -1.143827059449759247e+02 5.010256657375448697e+01 -1.143827059449757542e+02 1.954538941534065657e+02 -1.741259460260294745e+01 5.010256657375470013e+01 -1.741259460260240743e+01 2.128216846119741206e+02
-3.458190735640015667e+00 1.940637546784865322e+02 -1.387466787416265106e+02 4.030141410866457363e+01 -1.387466787416262264e+02 1.501563288888952741e+02 -2.327273472774027141e+01 4.030141410866483653e+01 -2.327273472773978469e+01 2.321661020197252014e+02
-3.408432595558863909e+00 1.751858668100762770e+02 -1.571816305770223039e+02 2.888247630786921860e+01 -1.571816305770220197e+02 1.098195270604509517e+02 -3.281443218660852068e+01 2.888247630786951703e+01 -3.281443218660805883e+01 2.454867368500047746e+02
-3.358674455477713039e+00 1.485361006077649506e+02 -1.666077538550046597e+02 1.684074934843854976e+01 -1.666077538550044039e+02 7.756177395643342720e+01 -4.496656807451321214e+01 1.684074934843887661e+01 -4.496656807451275739e+01 2.523655171674379858e+02
-3.308916315396561281e+00 1.168541391951373214e+02 -1.649625467123078693e+02 5.461410419584207254e+00 -1.649625467123076419e+02 5.621094054351056002e+01 -5.852613777002678574e+01 5.461410419584564302e+00 -5.852613777002630968e+01 2.526345688021912679e+02
-3.259158175315410411e+00 8.397691301196311997e+01 -1.515442379838961529e+02 -3.787319754932489069e+00 -1.515442379838959539e+02 4.757935847854241729e+01 -7.230940323545277693e+01 -3.787319754932116922e+00 -7.230940323545230797e+01 2.464914248911557024e+02
-3.209400035234258652e+00 5.452385010960668410e+01 -1.272120405044964855e+02 -9.467166987582949389e+00 -1.272120405044963007e+02 5.267647716023099491e+01 -8.524781582548820325e+01 -9.467166987582547932e+00 -8.524781582548773429e+01 2.347211017705544123e+02
-3.159641895153107782e+00 3.344799144988741091e+01 -9.435151551447813745e+01 -1.041049014508327986e+01 -9.435151551447796692e+01 7.160169928340464196e+01 -9.644043144626436970e+01 -1.041049014508286419e+01 -9.644043144626394337e+01 2.189303309258481818e+02
-3.109883755071956024e+00 2.558693051336040014e+01 -5.642009256318316091e+01 -6.008618345777964720e+00 -5.642009256318308985e+01 1.038907768010318904e+02 -1.051739095316920185e+02 -6.008618345777511749e+00 -1.051739095316916774e+02 2.015267728402078831e+02
-3.060125614990805154e+00 3.465032786160873712e+01 -1.760073969360769297e+01 3.591695973830018929e+00 -1.760073969360763613e+01 1.483219140645206267e+02 -1.109403381804005591e+02 3.591695973830523414e+00 -1.109403381804003317e+02 1.854022634714618789e+02
-3.010367474909653396e+00 6.271838184845009323e+01 1.787117610165846315e+01 1.743721166696263936e+01 1.787117610165851289e+01 2.033240504408195477e+02 -1.134520136526160456e+02 1.743721166696320779e+01 -1.134520136526159320e+02 1.733634895908766111e+02
-2.960609334828502526e+00 1.093361082565242555e+02 4.626385008432973933e+01 3.385585961585896797e+01 4.626385008432975354e+01 2.664423335125864583e+02 -1.126271363013798634e+02 3.385585961585960035e+01 -1.126271363013799061e+02 1.675012357909110108e+02
-2.910851194747350767e+00 1.711087902347117335e+02 6.491675673990272344e+01 5.068188503381950483e+01 6.491675673990266660e+01 3.342534934596224616e+02 -1.086087181509761450e+02 5.068188503382017274e+01 -1.086087181509763440e+02 1.687881742732377006e+02
-2.861093054666199897e+00 2.419086516629580217e+02 7.259260884807218872e+01 6.559406631418403322e+01 7.259260884807206082e+01 4.023276142814726200e+02 -1.017806519767220834e+02 6.559406631418477218e+01 -1.017806519767223818e+02 1.770501065973147661e+02
-2.811334914585048139e+00 3.135137459087034131e+02 6.959659406320311348e+01 7.641998040600385877e+01 6.959659406320294295e+01 4.653552567822381434e+02 -9.279848027734034588e+01 7.641998040600465458e+01 -9.279848027734077220e+01 1.913057346819524582e+02
-2.761576774503897269e+00 3.771202493229483252e+02 5.772060949290518295e+01 8.146217574729115540e+01 5.772060949290495557e+01 5.180903185063391447e+02 -8.258543084312094607e+01 8.146217574729195121e+01 -8.258543084312142923e+01 2.102769708816640275e+02
-2.711818634422745511e+00 4.247185992932112413e+02 3.984703667235999092e+01 7.973357056371318663e+01 3.984703667235975644e+01 5.558500353481304046e+02 -7.231164267176897908e+01 7.973357056371401086e+01 -7.231164267176944804e+01 2.329035209187407247e+02
-2.662060494341594641e+00 4.508418871761497257e+02 1.931017796324456981e+01 7.108723023716842704e+01 1.931017796324437796e+01 5.755738635348076286e+02 -6.327995581084633869e+01 7.108723023716925127e+01 -6.327995581084677923e+01 2.585733005095455610e+02
-2.612302354260443327e+00 4.531390060440359662e+02 -6.092296736910611799e-01 5.625098467062993279e+01 -6.092296736911464450e-01 5.758835151677014892e+02 -5.675606283534911967e+01 5.625098467063068597e+01 -5.675606283534948204e+01 2.870163229652939663e+02
-2.562544214179292013e+00 4.328514514280411731e+02 -1.735692357385426021e+01 3.670319108950363329e+01 -1.735692357385418916e+01 5.570909240782175402e+02 -5.375309770108559349e+01 3.670319108950430120e+01 -5.375309770108584217e+01 3.179805038555808210e+02
-2.512786074098141142e+00 3.936395814540503579e+02 -2.945219670546481439e+01 1.449281718102546890e+01 -2.945219670546450175e+01 5.206194119321245353e+02 -5.485196265359874701e+01 1.449281718102601246e+01 -5.485196265359890333e+01 3.508440053561861305e+02
-2.463027934016989384e+00 3.408536932144983211e+02 -3.670036851818892387e+01 -8.033518385364425640e+00 -3.670036851818840518e+01 4.687492510738438227e+02 -6.013372357532163903e+01 -8.033518385364013525e+00 -6.013372357532168166e+01 3.843071469589615958e+02
-2.413269793935838514e+00 2.799210815093306337e+02 -4.014052534113548631e+01 -2.856987428213116331e+01 -4.014052534113474735e+01 4.040760440068177104e+02 -6.920690258426033381e+01 -2.856987428213088975e+01 -6.920690258426027697e+01 4.163844233634936813e+02
-2.363511653854686756e+00 2.155429629591433240e+02 -4.177880364149930870e+01 -4.522646660709485644e+01 -4.177880364149840631e+01 3.297709643465130398e+02 -8.132423946346787602e+01 -4.522646660709469302e+01 -8.132423946346774812e+01 4.446247170294011539e+02
-2.313753513773535886e+00 1.512193401622383817e+02 -4.391297017682637005e+01 -5.682612564667181232e+01 -4.391297017682540371e+01 2.496497421687085421e+02 -9.551680821116543996e+01 -5.682612564667172705e+01 -9.551680821116526943e+01 4.665505824547011571e+02
-2.263995373692384128e+00 8.952452561928492969e+01 -4.863645204104705044e+01 -6.302047970835431556e+01 -4.863645204104611253e+01 1.683067147181942573e+02 -1.106726225967995560e+02 -6.302047970835425872e+01 -1.106726225967993855e+02 4.801722149421218546e+02
-2.214237233611233258e+00 3.267837439328630467e+01 -5.711379766475776876e+01 -6.417206251632138958e+01 -5.711379766475690190e+01 9.114342302265734475e+01 -1.255782447197120746e+02 -6.417206251632134695e+01 -1.255782447197119325e+02 4.844306851228796518e+02
-2.164479093530081499e+00 -1.724859753889302993e+01 -6.932071882693334430e+01 -6.104792675283879788e+01 -6.932071882693261955e+01 2.379204599171924883e+01 -1.389549540901785178e+02 -6.104792675283870551e+01 -1.389549540901784610e+02 4.794936493726787603e+02
-2.114720953448930629e+00 -5.759669182761372497e+01 -8.419693351891811517e+01 -5.444159270887955415e+01 -8.419693351891757516e+01 -2.853123387085817342e+01 -1.495522987419876699e+02 -5.444159270887941204e+01 -1.495522987419876983e+02 4.667666661990520538e+02
-2.064962813367778871e+00 -8.568295989935901957e+01 -9.982393896464415661e+01 -4.487153020624451472e+01 -9.982393896464381555e+01 -6.186297511582073128e+01 -1.562937767999982555e+02 -4.487153020624430866e+01 -1.562937767999983976e+02 4.485822449508631280e+02
-2.015204673286628001e+00 -9.960174958480797613e+01 -1.141788694191646414e+02 -3.248555222198738335e+01 -1.141788694191644282e+02 -7.413082934615997033e+01 -1.584361525429885660e+02 -3.248555222198716308e+01 -1.584361525429888786e+02 4.275997136354438908e+02
-1.965446533205476243e+00 -9.917763117069063128e+01 -1.254847509097129716e+02 -1.725224200447287615e+01 -1.254847509097128864e+02 -6.576336022733622144e+01 -1.557139269680666018e+02 -1.725224200447268075e+01 -1.557139269680669997e+02 4.060911732170101232e+02
-1.915688393124325151e+00 -8.640453649776186751e+01 -1.326170984761085379e+02 7.543485419492270694e-01 -1.326170984761085094e+02 -3.943693623231710887e+01 -1.483754745758448621e+02 7.543485419493691779e-01 -1.483754745758453168e+02 3.853581368811459811e+02
-1.865930253043173614e+00 -6.552982681993231040e+01 -1.349995258354782948e+02 2.107136816953365610e+01 -1.349995258354782948e+02 1.016392709509510439e-01 -1.371337623797839740e+02 2.107136816953372360e+01 -1.371337623797844003e+02 3.655091741915446164e+02
-1.816172112962022522e+00 -4.146674512437772364e+01 -1.324249512297944875e+02 4.274855283882584445e+01 -1.324249512297944307e+02 4.718565625622834148e+01 -1.230782410193206715e+02 4.274855283882577339e+01 -1.230782410193210836e+02 3.456746656552778632e+02
-1.766413972880870986e+00 -1.900972142939270526e+01 -1.249085230630269621e+02 6.452007916034121138e+01 -1.249085230630268342e+02 9.590093370684431306e+01 -1.076211312929067390e+02 6.452007916034104085e+01 -1.076211312929071084e+02 3.246544319643505787e+02
-1.716655832799719894e+00 3.421339035916730609e-01 -1.127667359547813106e+02 8.510703298768117975e+01 -1.127667359547812538e+02 1.416107199545870685e+02 -9.239498381095020818e+01 8.510703298768098080e+01 -9.239498381095047819e+01 3.017780122723426075e+02
-1.666897692718568358e+00 1.816945793727798986e+01 -9.649660796824123565e+01 1.034710454028907662e+02 -9.649660796824107933e+01 1.812382287978616091e+02 -7.910372762586112572e+01 1.034710454028905389e+02 -7.910372762586131046e+01 2.775665552924351687e+02
-1.617139552637417266e+00 3.922606477941839387e+01 -7.703304464870868173e+01 1.189667994122513477e+02 -7.703304464870851120e+01 2.138709569409400615e+02 -6.924000668644202960e+01 1.189667994122511487e+02 -6.924000668644212908e+01 2.539547317811900484e+02
-1.567381412556265730e+00 6.984448277734026078e+01 -5.603607742544986081e+01 1.313555596297666170e+02 -5.603607742544963344e+01 2.402259368319062389e+02 -6.367149225341572105e+01 1.313555596297664749e+02 -6.367149225341576368e+01 2.339702309816519232e+02
-1.517623272475114637e+00 1.157660599626162821e+02 -3.552264628653145451e+01 1.406945650574051001e+02 -3.552264628653134082e+01 2.623983623353398116e+02 -6.228207139003191628e+01 1.406945650574050717e+02 -6.228207139003195891e+01 2.208896782452845855e+02
-1.467865132393963101e+00 1.802420676247893709e+02 -1.789915822567931514e+01 1.472080059379934198e+02 -1.789915822567922987e+01 2.828729787581805795e+02 -6.385851691696646526e+01 1.472080059379935051e+02 -6.385851691696645815e+01 2.172189077507784987e+02
-1.418106992312812009e+00 2.633422617792296023e+02 -5.356485032072914265e+00 1.511672306215414210e+02 -5.356485032072896502e+00 3.037710345839860793e+02 -6.631216144685515701e+01 1.511672306215416484e+02 -6.631216144685515701e+01 2.237400337601069111e+02
-1.368348852231660473e+00 3.617506379058198718e+02 2.380541019055399943e-01 1.527997211261613870e+02 2.380541019054973617e-01 3.258377783048022707e+02 -6.726964477936246567e+01 1.527997211261616997e+02 -6.726964477936249409e+01 2.389023642620858823e+02
-1.318590712150509603e+00 4.696928590372792769e+02 -2.240618511698869497e+00 1.522162660455321088e+02 -2.240618511698926341e+00 3.485153293142803363e+02 -6.484296751164295358e+01 1.522162660455325636e+02 -6.484296751164296779e+01 2.588201907127536288e+02
-1.268832572069358067e+00 5.799619974636798361e+02 -1.306589379387102667e+01 1.494249424303303329e+02 -1.306589379387106931e+01 3.698484882223648924e+02 -5.820981309701750206e+01 1.494249424303307876e+02 -5.820981309701752338e+01 2.778733711310112540e+02
-1.219074431988206975e+00 6.846639473237601123e+02 -3.153890075147114658e+01 1.443823806225011026e+02 -3.153890075147113237e+01 3.871610314519749068e+02 -4.787148832748508198e+01 1.443823806225016142e+02 -4.787148832748509619e+01 2.898923751604276617e+02
-1.169316291907055438e+00 7.759764459833551200e+02 -5.594218461783897567e+01 1.371126834312661913e+02 -5.594218461783894725e+01 3.976603815831993529e+02 -3.544873944674527877e+01 1.371126834312666745e+02 -3.544873944674528587e+01 2.897316061255854152e+02
-1.119558151825904346e+00 8.467363441591917308e+02 -8.354459432107221062e+01 1.278227624563255063e+02 -8.354459432107206851e+01 3.990100729771605756e+02 -2.306491449768634183e+01 1.278227624563259610e+02 -2.306491449768634538e+01 2.747707559864179530e+02
-1.069800011744752810e+00 8.913423440233896144e+02 -1.107492113593036152e+02 1.169475800566705743e+02 -1.107492113593034162e+02 3.896570873012474863e+02 -1.254428232106183572e+01 1.169475800566709580e+02 -1.254428232106184637e+01 2.459357235647092352e+02
-1.020041871663601718e+00 9.064691419929907852e+02 -1.334680032498981745e+02 1.050664815866531967e+02 -1.334680032498979472e+02 3.688013033198080848e+02 -4.741816215619003572e+00 1.050664815866535093e+02 -4.741816215619010677e+00 2.078435343476870685e+02
-9.702837315824506259e-01 8.917166362741681951e+02 -1.478189356219266983e+02 9.271868776337686313e+01 -1.478189356219263857e+02 3.363440666211934627e+02 7.615097714852048227e-01 9.271868776337713314e+01 7.615097714851941646e-01 1.678924241693708836e+02
-9.205255915012990897e-01 8.497388648280485768e+02 -1.510539145258549070e+02 8.015484889733146190e+01 -1.510539145258545091e+02 2.931141687363787582e+02 5.443332691649111155e+00 8.015484889733168927e+01 5.443332691649095167e+00 1.344623139078914278e+02
-8.707674514201479976e-01 7.859173733092482053e+02 -1.423240741056137324e+02 6.711925871027399637e+01 -1.423240741056133061e+02 2.411302812260783810e+02 1.122004385957563244e+01 6.711925871027416690e+01 1.122004385957561112e+01 1.147544752690694452e+02
-8.210093113389964614e-01 7.072537591751967057e+02 -1.231974289764640957e+02 5.277601309581569922e+01 -1.231974289764636694e+02 1.836646463076983764e+02 1.963257579836184163e+01 5.277601309581582711e+01 1.963257579836181321e+01 1.130277842489883966e+02
-7.712511712578453693e-01 6.214879415581917783e+02 -9.739000633606542578e+01 3.587194214673452564e+01 -9.739000633606497104e+01 1.252875157292733661e+02 3.117464483017880639e+01 3.587194214673461090e+01 3.117464483017877797e+01 1.296510752560475623e+02
-7.214930311766938331e-01 5.359239382948350112e+02 -6.996744676754794057e+01 1.512044561600600190e+01 -6.996744676754758530e+01 7.096209018600211493e+01 4.509592841783393169e+01 1.512044561600605874e+01 4.509592841783390327e+01 1.613628976574470926e+02
-6.717348910955427410e-01 4.564059501535885488e+02 -4.606597653997374664e+01 -1.030196638638027196e+01 -4.606597653997340558e+01 2.501235272384624864e+01 5.971388175836403178e+01 -1.030196638638025419e+01 5.971388175836398915e+01 2.024775164416836901e+02
-6.219767510143912048e-01 3.866761094794796350e+02 -2.947760468758467312e+01 -4.025776118144491988e+01 -2.947760468758435692e+01 -9.842268110978011464e+00 7.310385432399024808e+01 -4.025776118144491988e+01 7.310385432399017702e+01 2.464929480070709928e+02
-5.722186109332401127e-01 3.278816478423846092e+02 -2.204584759433739549e+01 -7.333178092391257508e+01 -2.204584759433716812e+01 -3.321426318959818502e+01 8.382671834116892740e+01 -7.333178092391260350e+01 8.382671834116888476e+01 2.875641297640902394e+02
-5.224604708520885765e-01 2.790477748966337117e+02 -2.330316005897851639e+01 -1.068562939774794387e+02 -2.330316005897833165e+01 -4.696531491395221281e+01 9.137385592058627992e+01 -1.068562939774794671e+02 9.137385592058625150e+01 3.213261226257928911e+02
-4.727023307709374844e-01 2.373000485468776333e+02 -3.103610428515692377e+01 -1.374018944009324343e+02 -3.103610428515680297e+01 -5.446977775869421379e+01 9.617793076503149052e+01 -1.374018944009324912e+02 9.617793076503144789e+01 3.451115071850995264e+02
-4.229441906897859482e-01 1.992167166709998298e+02 -4.220738840750090048e+01 -1.615833982004406550e+02 -4.220738840750083654e+01 -5.983945815108759803e+01 9.923887304672297205e+01 -1.615833982004406835e+02 9.923887304672298626e+01 3.576940698047475280e+02
