# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
-4.596540476627276384e+00 8.562752347795616004e+01 -1.218881329199624304e+02 -4.245377203915928277e+01 -1.218881329199640788e+02 3.345428801049893650e+02 -7.926563593530026708e+01 -4.245377203915992936e+01 -7.926563593530011076e+01 3.032355243560216422e+02
-4.543696269769777807e+00 9.130610759466347304e+01 -1.134127225047392784e+02 -4.568643317548765737e+01 -1.134127225047409127e+02 3.273500587134760735e+02 -7.711362032196103655e+01 -4.568643317548828975e+01 -7.711362032196083760e+01 3.016592319426735003e+02
-4.490852062912279230e+00 1.019373099887968976e+02 -9.737310796350922715e+01 -5.146497644464747623e+01 -9.737310796351077613e+01 3.138345064615842830e+02 -7.316455197616136275e+01 -5.146497644464810861e+01 -7.316455197616109274e+01 2.988165003550460597e+02
-4.438007856054780653e+00 1.163651812545370490e+02 -7.550509240154559620e+01 -5.859092718602530425e+01 -7.550509240154705992e+01 2.958172328142891843e+02 -6.808443841693049592e+01 -5.859092718602588690e+01 -6.808443841693014065e+01 2.952596801513381592e+02
-4.385163649197282076e+00 1.333287032023156655e+02 -4.995620971496799712e+01 -6.564627312831181882e+01 -4.995620971496936846e+01 2.757253185462179772e+02 -6.277718219338765948e+01 -6.564627312831235884e+01 -6.277718219338722605e+01 2.916219168695961912e+02
-4.332319442339783500e+00 1.516844298856829027e+02 -2.308600852167882778e+01 -7.134050497826096660e+01 -2.308600852168006412e+01 2.563139154654077743e+02 -5.829888000927509495e+01 -7.134050497826140713e+01 -5.829888000927461178e+01 2.884247039311952108e+02
-4.279475235482284923e+00 1.704289776589084795e+02 2.894320604207802461e+00 -7.477796774377088695e+01 2.894320604206694014e+00 2.399365146353596288e+02 -5.572525067555802991e+01 -7.477796774377119959e+01 -5.572525067555754674e+01 2.858553115646841434e+02
-4.226631028624786346e+00 1.884848805767241515e+02 2.615249466794237776e+01 -7.559214117069292627e+01 2.615249466794143274e+01 2.279546546496002009e+02 -5.601634722760250185e+01 -7.559214117069309680e+01 -5.601634722760203999e+01 2.836164221662884302e+02
-4.173786821767287769e+00 2.045634761020169492e+02 4.531925708168324007e+01 -7.391040329560159705e+01 4.531925708168243716e+01 2.201522858977511703e+02 -5.983841711963221854e+01 -7.391040329560162547e+01 -5.983841711963183485e+01 2.809010464605892139e+02
-4.120942614909789192e+00 2.171916369557287396e+02 5.955205434430187950e+01 -7.019109716678327970e+01 5.955205434430124001e+01 2.148886667442806413e+02 -6.740430635969870821e+01 -7.019109716678316602e+01 -6.740430635969843820e+01 2.765348978517714045e+02
-4.068098408052290615e+00 2.251902707753486652e+02 6.845324866950190312e+01 -6.503276058670957127e+01 6.845324866950143416e+01 2.095752372450427004e+02 -7.835310170114837547e+01 -6.503276058670934390e+01 -7.835310170114819073e+01 2.692824119746126144e+02
-4.015254201194792039e+00 2.280194395697229197e+02 7.199510620819904716e+01 -5.904433642037041352e+01 7.199510620819872031e+01 2.015883476353690469e+02 -9.173089091058919564e+01 -5.904433642037010088e+01 -9.173089091058915301e+01 2.582121716877353492e+02
-3.962409994337293462e+00 2.265898797762952768e+02 7.048263252970335202e+01 -5.281439430228715537e+01 7.048263252970316728e+01 1.892711213295163475e+02 -1.061124234678614471e+02 -5.281439430228682141e+01 -1.061124234678614755e+02 2.429945897532293770e+02
-3.909565787479794885e+00 2.228930298995517205e+02 6.444654310240541406e+01 -4.695215033902665880e+01 6.444654310240532880e+01 1.723978334605971554e+02 -1.198455176501703363e+02 -4.695215033902636037e+01 -1.198455176501703932e+02 2.240545392895210739e+02
-3.856721580622296308e+00 2.197797208986871453e+02 5.471453179075945883e+01 -4.211558882043078000e+01 5.471453179075941620e+01 1.523240585791901367e+02 -1.313738348121210890e+02 -4.211558882043054552e+01 -1.313738348121211743e+02 2.024812788437450592e+02
-3.803877373764797731e+00 2.197893966232866774e+02 4.235208807728470504e+01 -3.896838903249409469e+01 4.235208807728467661e+01 1.314509433538576104e+02 -1.395164761073322097e+02 -3.896838903249393837e+01 -1.395164761073322666e+02 1.797399773088305892e+02
-3.725516583453649666e+00 2.242122455646740491e+02 2.867039448321363437e+01 -3.805411550660546283e+01 2.867039448321355977e+01 1.126445349661905482e+02 -1.436658792861757092e+02 -3.805411550660539888e+01 -1.436658792861757092e+02 1.572810733404735117e+02
-3.672672376596151089e+00 2.324225189464907828e+02 1.512573496640472115e+01 -3.966096462888808105e+01 1.512573496640457016e+01 9.834325730838766333e+01 -1.438232893434098685e+02 -3.966096462888812368e+01 -1.438232893434098401e+02 1.361856573514456841e+02
-3.619828169738652512e+00 2.417397297605360791e+02 3.179141141411129468e+00 -4.375203680785055838e+01 3.179141141410873672e+00 9.007713461432129520e+01 -1.404978219981252892e+02 -4.375203680785068627e+01 -1.404978219981252323e+02 1.169396005925426607e+02
