# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
-4.168952275738016411e+00 -2.557851929148950632e+01 4.023969851425599131e+01 -7.160120195226828343e+01 4.023969851425596289e+01 4.317715800195045404e+02 -1.122056942046551029e+02 -7.160120195226690498e+01 -1.122056942046540087e+02 -2.141353852889988048e+02
-4.117182852871319021e+00 -4.097541712817360349e+01 6.006510314973093045e+01 -6.859778874689101258e+01 6.006510314973098730e+01 4.445665998221573432e+02 -1.058884747253868284e+02 -6.859778874688966255e+01 -1.058884747253858052e+02 -2.042877725864836407e+02
-4.065413430004621631e+00 -6.812344492431721221e+01 9.462035738531947970e+01 -6.281686923597470695e+01 9.462035738531970708e+01 4.662739196535868587e+02 -9.458557168656317060e+01 -6.281686923597347061e+01 -9.458557168656223268e+01 -1.860934570104448085e+02
-4.013644007137924241e+00 -1.006895290379980565e+02 1.351098297338403711e+02 -5.475195248804216419e+01 1.351098297338407690e+02 4.903680480355343434e+02 -8.073986899425437969e+01 -5.475195248804106285e+01 -8.073986899425355546e+01 -1.622863985691738833e+02
-3.961874584271226851e+00 -1.309984749000700504e+02 1.715562607968705606e+02 -4.522127166985392677e+01 1.715562607968711291e+02 5.093850272244442294e+02 -6.745606395139598987e+01 -4.522127166985299596e+01 -6.745606395139526512e+01 -1.363382046825846032e+02
-3.910105161404529461e+00 -1.520542552464311825e+02 1.953738293544193994e+02 -3.534409637543153337e+01 1.953738293544201383e+02 5.168284628143596819e+02 -5.786437866387701945e+01 -3.534409637543078020e+01 -5.786437866387635864e+01 -1.118121605719519067e+02
-3.858335738537832071e+00 -1.588013020811912384e+02 2.014327952750790018e+02 -2.637040948323301848e+01 2.014327952750797976e+02 5.087729558502988993e+02 -5.441218310905377109e+01 -2.637040948323246425e+01 -5.441218310905312450e+01 -9.169178818444019896e+01
-3.806566315671134682e+00 -1.493492039637674509e+02 1.890979308802116066e+02 -1.942972902342676633e+01 1.890979308802124308e+02 4.844940016680482131e+02 -5.824432223760413763e+01 -1.942972902342636132e+01 -5.824432223760348393e+01 -7.781315268688609876e+01
-3.754796892804437292e+00 -1.250273497622543175e+02 1.618281893953307531e+02 -1.525879570286972964e+01 1.618281893953315205e+02 4.467189958678694097e+02 -6.888459675104506630e+01 -1.525879570286948095e+01 -6.888459675104438418e+01 -7.052084348473367470e+01
-3.701513734968870040e+00 -8.996118383424655462e+01 1.259317562442620897e+02 -1.402138307760308500e+01 1.259317562442626866e+02 4.006479016189242088e+02 -8.429640456983307217e+01 -1.402138307760292513e+01 -8.429640456983234742e+01 -6.861323173378045226e+01
-3.649744312102172206e+00 -5.004104088290722530e+01 8.870080523090339852e+01 -1.527825773894609007e+01 8.870080523090381064e+01 3.529174149382192240e+02 -1.013601139571698297e+02 -1.527825773894599770e+01 -1.013601139571690766e+02 -6.962651110445710856e+01
-3.597974889235474816e+00 -1.148216182738604374e+01 5.664332981338752404e+01 -1.815327928745730190e+01 5.664332981338763773e+01 3.101350818624499652e+02 -1.165847753082757094e+02 -1.815327928745725217e+01 -1.165847753082749705e+02 -7.039671613816240381e+01
-3.546205466368776982e+00 2.011307528974452907e+01 3.416585923881312681e+01 -2.162945807609341387e+01 3.416585923881297049e+01 2.773699260426887463e+02 -1.268852093339517637e+02 -2.162945807609337834e+01 -1.268852093339511100e+02 -6.775795925087632554e+01
-3.494436043502079592e+00 4.077455610291823973e+01 2.310559112403744564e+01 -2.486360845305179268e+01 2.310559112403699089e+01 2.572521874758595573e+02 -1.302498404283569471e+02 -2.486360845305175360e+01 -1.302498404283564639e+02 -5.924442454021810534e+01
-3.442666620635382202e+00 4.845972069143925864e+01 2.277913386147530161e+01 -2.741207227929336909e+01 2.277913386147466213e+01 2.496046107055721848e+02 -1.261044389202226910e+02 -2.741207227929331225e+01 -1.261044389202223499e+02 -4.360815289843343123e+01
-3.390897197768684812e+00 4.322212684179146436e+01 3.051433935060022407e+01 -2.936046726582783251e+01 3.051433935059942826e+01 2.519604031611910671e+02 -1.154063488045209169e+02 -2.936046726582776856e+01 -1.154063488045207180e+02 -2.105636029908987439e+01
-3.339127774901987422e+00 2.667067660729559719e+01 4.262506026553087679e+01 -3.131662381908212467e+01 4.262506026553005256e+01 2.603606159543423360e+02 -1.004214997004917223e+02 -3.131662381908203940e+01 -1.004214997004916512e+02 6.882900681647953434e+00
-3.287358352035290032e+00 1.879352090861559077e+00 5.501540237579993686e+01 -3.427023965401986061e+01 5.501540237579916237e+01 2.706078584369850546e+02 -8.427261993547314489e+01 -3.427023965401976113e+01 -8.427261993547315910e+01 3.773371843703083073e+01
-3.235588929168592642e+00 -2.727821738602384016e+01 6.419183643558571362e+01 -3.938282225398026526e+01 6.419183643558508834e+01 2.791694919298313948e+02 -7.032085348959688531e+01 -3.938282225398016578e+01 -7.032085348959694215e+01 6.861298055055218015e+01
-3.183819506301895252e+00 -5.667933361761814837e+01 6.771237507034894065e+01 -4.773149322838808928e+01 6.771237507034857117e+01 2.836609180895286499e+02 -6.154796688990627729e+01 -4.773149322838801822e+01 -6.154796688990633413e+01 9.673554567838169760e+01
-3.132050083435197418e+00 -8.233679612594409036e+01 6.453385064238753444e+01 -6.008416575283887795e+01 6.453385064238742075e+01 2.826626984177023019e+02 -6.007701928334157060e+01 -6.008416575283884953e+01 -6.007701928334161323e+01 1.197653135261487876e+02
-3.080280660568500029e+00 -1.011030559035244494e+02 5.514661551433607656e+01 -7.669349106273097050e+01 5.514661551433619024e+01 2.752514515021179022e+02 -6.685077153243771875e+01 -7.669349106273099892e+01 -6.685077153243773296e+01 1.360310617570384863e+02
-3.028511237701802195e+00 -1.110386365922476131e+02 4.139302315059222792e+01 -9.717876889334110047e+01 4.139302315059254056e+01 2.607580135819840166e+02 -8.161982434537516440e+01 -9.717876889334122836e+01 -8.161982434537515019e+01 1.446150554847468754e+02
-2.976741814835104805e+00 -1.114972328829460366e+02 2.604593954308489145e+01 -1.204924243340255430e+02 2.604593954308533910e+01 2.387423244236329083e+02 -1.030779270683055984e+02 -1.204924243340257277e+02 -1.030779270683056268e+02 1.454269908797268442e+02
