# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
-3.860458839123366737e+00 -1.964784172598529608e+02 -1.229074202106733935e+02 6.359601384871423591e+01 -1.229074202106746156e+02 -3.292350301575012281e+02 1.183873536531837658e+02 6.359601384871355378e+01 1.183873536531826858e+02 -6.447572866090949617e+01
-3.810389575288112063e+00 -1.858511932528284945e+02 -1.239901081991949638e+02 6.187822275476315781e+01 -1.239901081991962428e+02 -2.969848451102737386e+02 1.185384701455881213e+02 6.187822275476253253e+01 1.185384701455870129e+02 -7.304068240899270847e+01
-3.760320311452858277e+00 -1.656798734679588847e+02 -1.249359237135799248e+02 5.870939548251277529e+01 -1.249359237135812464e+02 -2.366216031237807442e+02 1.184497464175397141e+02 5.870939548251229212e+01 1.184497464175386341e+02 -8.879908601878129559e+01
-3.710251047617604492e+00 -1.380577140492951003e+02 -1.236986453390064185e+02 5.456255074475478040e+01 -1.236986453390078822e+02 -1.555195304700679912e+02 1.174961477325829691e+02 5.456255074475447486e+01 1.174961477325818606e+02 -1.091968687599476624e+02
-3.680090891891174998e+00 -1.062141511549839379e+02 -1.182255698375407178e+02 5.001908501261760875e+01 -1.182255698375422526e+02 -6.331699130688463129e+01 1.150448427429119249e+02 5.001908501261750217e+01 1.150448427429108307e+02 -1.308635840520215368e+02
-3.630021628055921212e+00 -7.405673606766023909e+01 -1.071699028307820072e+02 4.562890158759006454e+01 -1.071699028307836556e+02 2.994601952490906172e+01 1.106868071856168996e+02 4.562890158759016401e+01 1.106868071856158053e+02 -1.501343974041199090e+02
-3.579952364220667427e+00 -4.574963880327878485e+01 -9.035303360865944455e+01 4.176622515303188266e+01 -9.035303360866109301e+01 1.148949248339811646e+02 1.043841513478059824e+02 4.176622515303218108e+01 1.043841513478049592e+02 -1.636848299907377680e+02
-3.529883100385412753e+00 -2.479770453198808866e+01 -6.880995000945857498e+01 3.856271366436234871e+01 -6.880995000946029450e+01 1.842880615786018552e+02 9.646925632330105316e+01 3.856271366436283188e+01 9.646925632330007261e+01 -1.691514980913828765e+02
-3.479813836550158967e+00 -1.355170899816036467e+01 -4.454105833509440515e+01 3.592786394703082919e+01 -4.454105833509612467e+01 2.332152211789642706e+02 8.753525787287139792e+01 3.592786394703145447e+01 8.753525787287047422e+01 -1.656319904056402379e+02
-3.429744572714905182e+00 -1.251900322059426429e+01 -1.987075833568066585e+01 3.365948285808105567e+01 -1.987075833568230721e+01 2.596728964077807404e+02 7.821862735294689628e+01 3.365948285808174489e+01 7.821862735294607205e+01 -1.539066308003772576e+02
-3.379675308879650508e+00 -2.045243910341142168e+01 3.074238665281296079e+00 3.161483178947500150e+01 3.074238665279803939e+00 2.640188311946903355e+02 6.895634127634701827e+01 3.161483178947573691e+01 6.895634127634630772e+01 -1.363397058785874378e+02
-3.329606045044396723e+00 -3.489649637163952178e+01 2.272812311202330093e+01 2.978128560553710003e+01 2.272812311202202551e+01 2.489139896312945268e+02 5.981552845869843082e+01 2.978128560553780346e+01 5.981552845869781265e+01 -1.163878877392332640e+02
-3.279536781209142937e+00 -5.277476469873503362e+01 3.835649877719662726e+01 2.827974814668785086e+01 3.835649877719558276e+01 2.184742993815075636e+02 5.045127130838969265e+01 2.827974814668848325e+01 5.045127130838915974e+01 -9.786641357020130272e+01
-3.229467517373888263e+00 -7.146257999287401219e+01 4.991429477727000119e+01 2.725106609446403994e+01 4.991429477726922670e+01 1.778328014752316619e+02 4.026064202791972946e+01 2.725106609446457639e+01 4.026064202791928892e+01 -8.409308323346593284e+01
-3.179398253538634478e+00 -8.954078170439345286e+01 5.787980604768006998e+01 2.676738055007312767e+01 5.787980604767950865e+01 1.322217971551885398e+02 2.866195828066847184e+01 2.676738055007352912e+01 2.866195828066808104e+01 -7.711617707346937323e+01
-3.129328989703380248e+00 -1.071549685063758517e+02 6.301738288524438758e+01 2.673386464764765336e+01 6.301738288524403941e+01 8.627188780824737080e+01 1.542729874566511405e+01 2.673386464764791626e+01 1.542729874566476767e+01 -7.726178937551017611e+01
-3.079259725868126019e+00 -1.260428138157480191e+02 6.613404252530361305e+01 2.688929752421019970e+01 6.613404252530337146e+01 4.303506317486781541e+01 9.042490035154280292e-01 2.688929752421033825e+01 9.042490035151047323e-01 -8.308975881839333510e+01
-3.029190462032872233e+00 -1.489980006856957573e+02 6.794471982639100816e+01 2.687113458781551145e+01 6.794471982639079499e+01 3.798802937072991881e+00 -1.400010984654846347e+01 2.687113458781555408e+01 -1.400010984654877433e+01 -9.180410402047043306e+01
-2.979121198197618003e+00 -1.786889884974633560e+02 6.905342736779229540e+01 2.628269667451842651e+01 6.905342736779205381e+01 -3.177523365751746098e+01 -2.808612827521231736e+01 2.628269667451839808e+01 -2.808612827521265842e+01 -9.996093619254034479e+01
-2.929051934362363774e+00 -2.162928334099813696e+02 6.993560065586079588e+01 2.476180246951368602e+01 6.993560065586048324e+01 -6.466410980072984671e+01 -4.028106674179753099e+01 2.476180246951363273e+01 -4.028106674179785074e+01 -1.043000996619691421e+02
-2.878982670527109988e+00 -2.608366740311230387e+02 7.085917741522494850e+01 2.199808948551033083e+01 7.085917741522452218e+01 -9.537283167770988257e+01 -5.002432622068058521e+01 2.199808948551028465e+01 -5.002432622068090495e+01 -1.024647967190567215e+02
-2.828913406691855759e+00 -3.087814703209463687e+02 7.196234100100838305e+01 1.773655053992839115e+01 7.196234100100789988e+01 -1.231688418121079565e+02 -5.744160266080491084e+01 1.773655053992838049e+01 -5.744160266080520216e+01 -9.340513572879171988e+01
-2.778844142856601529e+00 -3.542891518528948609e+02 7.314766868268415578e+01 1.182675739044665875e+01 7.314766868268360156e+01 -1.454731596294286078e+02 -6.323031984382527071e+01 1.182675739044667651e+01 -6.323031984382552650e+01 -7.740670969149971370e+01
-2.728774879021347743e+00 -3.907726940267218083e+02 7.409105319228699216e+01 4.334028758366699208e+00 7.409105319228639530e+01 -1.584964388334584555e+02 -6.831851104526168683e+01 4.334028758366745393e+00 -6.831851104526187157e+01 -5.580243030909560531e+01
-2.678705615186093514e+00 -4.122481530288878844e+02 7.424358542531136607e+01 -4.395014793546611287e+00 7.424358542531075500e+01 -1.582022410761752838e+02 -7.346320263500241765e+01 -4.395014793546540233e+00 -7.346320263500247449e+01 -3.050341565188599446e+01
-2.628636351350839284e+00 -4.149390799870945443e+02 7.292361992255284520e+01 -1.372331629129831754e+01 7.292361992255223413e+01 -1.419002803059762527e+02 -7.900694695496925135e+01 -1.372331629129826425e+01 -7.900694695496919451e+01 -3.477412335536356203e+00
-2.578567087515585499e+00 -3.980650808447132931e+02 6.915781404509432662e+01 -2.283526288571738405e+01 6.915781404509371555e+01 -1.090696255523034779e+02 -8.482044390981029380e+01 -2.283526288571736984e+01 -8.482044390981010906e+01 2.370732276815719075e+01
-2.528497823680331269e+00 -3.638690691812148543e+02 6.190426141309353625e+01 -3.092431437912323844e+01 6.190426141309293229e+01 -6.189467837272880502e+01 -9.051847280476313529e+01 -3.092431437912329528e+01 -9.051847280476282265e+01 5.013820460830294223e+01
-2.478428559845077039e+00 -3.167462893066296488e+02 4.997151676605503923e+01 -3.743800134100364119e+01 4.997151676605442816e+01 -4.597118058222619652e+00 -9.574537585783895111e+01 -3.743800134100378330e+01 -9.574537585783852478e+01 7.569817331487523404e+01
-2.428359296009823254e+00 -2.622157116631304348e+02 3.224224290636778534e+01 -4.227663162491202087e+01 3.224224290636721690e+01 5.720499592031232794e+01 -1.004038591182693665e+02 -4.227663162491225535e+01 -1.004038591182688549e+02 1.010140136920886107e+02
-2.378290032174569024e+00 -2.054964856767518597e+02 7.959309196436784362e+00 -4.581908883939123456e+01 7.959309196436223033e+00 1.180799952963250377e+02 -1.047125077583759918e+02 -4.581908883939155430e+01 -1.047125077583754518e+02 1.271946749708707074e+02
-2.328220768339314795e+00 -1.508669962731850092e+02 -2.286778060040376204e+01 -4.882850457933881216e+01 -2.286778060040425942e+01 1.734276328082517580e+02 -1.090503973302553220e+02 -4.882850457933918875e+01 -1.090503973302547678e+02 1.554675258818246277e+02
-2.278151504504061009e+00 -1.013908622068192358e+02 -5.908818170193505637e+01 -5.224311119225703948e+01 -5.908818170193546848e+01 2.203525967582455678e+02 -1.136829779351121346e+02 -5.224311119225747291e+01 -1.136829779351115519e+02 1.867561275969684687e+02
-2.228082240668806779e+00 -5.918773844820493935e+01 -9.835435605713104223e+01 -5.687597086338701047e+01 -9.835435605713141172e+01 2.576937288647617379e+02 -1.185170056106444179e+02 -5.687597086338749364e+01 -1.185170056106437926e+02 2.212241730790797760e+02
-2.178012976833552550e+00 -2.609908136864476091e+01 -1.371358064727691612e+02 -6.319218522599223320e+01 -1.371358064727695023e+02 2.858251590036611560e+02 -1.229973543767091826e+02 -6.319218522599272347e+01 -1.229973543767085715e+02 2.579481102681119751e+02
-2.127943712998298764e+00 -3.597890529347061772e+00 -1.714314622138516313e+02 -7.114617380516469325e+01 -1.714314622138519439e+02 3.063325312805228577e+02 -1.262481072796323929e+02 -7.114617380516520484e+01 -1.262481072796317960e+02 2.948368647066582753e+02
-2.077874449163044535e+00 6.856659753409495295e+00 -1.975048713347200930e+02 -8.015352450320160926e+01 -1.975048713347203773e+02 3.216004897284706203e+02 -1.273811132192523274e+02 -8.015352450320213507e+01 -1.273811132192517448e+02 3.288605694927656486e+02
-2.027805185327790305e+00 4.747422939328771463e+00 -2.128501427227706131e+02 -8.921968553484467179e+01 -2.128501427227708405e+02 3.347152146330461164e+02 -1.258623342649519259e+02 -8.921968553484521181e+01 -1.258623342649513575e+02 3.564913578583066851e+02
-1.977735921492536297e+00 -8.914057813854228129e+00 -2.169550712355205064e+02 -9.720150931447469134e+01 -2.169550712355206770e+02 3.493099437205425488e+02 -1.218405867630605570e+02 -9.720150931447528819e+01 -1.218405867630600312e+02 3.743324774597384703e+02
-1.927666657657282290e+00 -3.071375823937333394e+01 -2.113690227937646000e+02 -1.031365832704028662e+02 -2.113690227937647705e+02 3.697243312968047917e+02 -1.162927577372314829e+02 -1.031365832704035057e+02 -1.162927577372309997e+02 3.798132847744784044e+02
-1.877597393822028060e+00 -5.475070854923247055e+01 -1.991656419127490949e+02 -1.065917126900184684e+02 -1.991656419127492654e+02 4.000990053823825860e+02 -1.108655553355152250e+02 -1.065917126900191363e+02 -1.108655553355147418e+02 3.717040261367334324e+02
-1.827528129986774053e+00 -7.323827604891621945e+01 -1.844325056628602226e+02 -1.078818431944883685e+02 -1.844325056628603647e+02 4.432177170913795408e+02 -1.075687287028599286e+02 -1.078818431944890932e+02 -1.075687287028595165e+02 3.504047364783472176e+02
-1.777458866151520045e+00 -7.745663068318630451e+01 -1.698303768241537171e+02 -1.080284908333192391e+02 -1.698303768241538592e+02 5.009701048467375131e+02 -1.082835686836205298e+02 -1.080284908333200207e+02 -1.082835686836201177e+02 3.178354931177688059e+02
-1.727389602316265815e+00 -5.993048498711127081e+01 -1.568079141597457351e+02 -1.083962081343279209e+02 -1.568079141597457919e+02 5.715368094825405478e+02 -1.143275537589678095e+02 -1.083962081343286883e+02 -1.143275537589674400e+02 2.770409331109182176e+02
-1.677320338481011808e+00 -1.598752122816341625e+01 -1.446747387171293724e+02 -1.101244058415225737e+02 -1.446747387171294008e+02 6.499036296024582953e+02 -1.260974147602410511e+02 -1.101244058415233127e+02 -1.260974147602408095e+02 2.316080325616448476e+02
-1.627251074645757800e+00 5.498903590712959755e+01 -1.313277682504665336e+02 -1.135093666750394164e+02 -1.313277682504665620e+02 7.282762453876241580e+02 -1.429123467218942096e+02 -1.135093666750400985e+02 -1.429123467218939822e+02 1.850687806583381985e+02
-1.577181810810503571e+00 1.492788871844495304e+02 -1.144178648725190897e+02 -1.176177444598001074e+02 -1.144178648725191323e+02 7.976062495499450051e+02 -1.631070358921252250e+02 -1.176177444598007042e+02 -1.631070358921251398e+02 1.404546792928057073e+02
-1.527112546975249563e+00 2.593149207287353306e+02 -9.278387556281455772e+01 -1.203279635763499726e+02 -9.278387556281450088e+01 8.493794256001110625e+02 -1.843345704935597382e+02 -1.203279635763504984e+02 -1.843345704935597098e+02 1.000596563539809978e+02
-1.477043283139995555e+00 3.750748483456587792e+02 -6.721546407631558395e+01 -1.188403146422858470e+02 -6.721546407631539921e+01 8.774475471558891968e+02 -2.040079418834615126e+02 -1.188403146422862307e+02 -2.040079418834615410e+02 6.543355843615394463e+01
-1.426974019304741326e+00 4.856210441878922666e+02 -4.072436276961383328e+01 -1.105013370339759575e+02 -4.072436276961360591e+01 8.790636514149537106e+02 -2.197257381376577143e+02 -1.105013370339762702e+02 -2.197257381376577996e+02 3.750027410508535297e+01
-1.376904755469487318e+00 5.804946532582074497e+02 -1.773077897098901445e+01 -9.368130175843037932e+01 -1.773077897098858102e+01 8.544720154388749052e+02 -2.295366415442998118e+02 -9.368130175843060670e+01 -2.295366415442999255e+02 1.675605617372348632e+01
-1.326835491634233311e+00 6.510166603036684592e+02 -3.055794258973278943e+00 -6.836954571686541726e+01 -3.055794258972788668e+00 8.066576570716298420e+02 -2.319728250050068539e+02 -6.836954571686558779e+01 -2.319728250050069960e+02 3.453778380682201110e+00
-1.276766227798979081e+00 6.913108229333923873e+02 -4.084935326506702324e-01 -3.628441799872928897e+01 -4.084935326499667951e-01 7.403779622363574617e+02 -2.259529262703767927e+02 -3.628441799872945239e+01 -2.259529262703769632e+02 -2.187466679494770361e+00
-1.226696963963725073e+00 6.992365709777845950e+02 -1.123228034732828462e+01 -5.023644241815574674e-01 -1.123228034732753855e+01 6.617881006692649635e+02 -2.106108137121827895e+02 -5.023644241817351030e-01 -2.106108137121829316e+02 1.749619611984496448e-01
-1.176627700128471066e+00 6.767525185224576489e+02 -3.421368352453657735e+01 3.524830293224954403e+01 -3.421368352453578154e+01 5.784494099981675390e+02 -1.852175864257111186e+02 3.524830293224933087e+01 -1.852175864257113176e+02 1.098189438170793153e+01
